Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;12/2013;15.968.138;1.460.737;4.980.369;2.156.331;1.469.457;386.969;11.729;38.650;14.763;13.961;5.435.173
PANAMERICANO;31.323;b1;C;2;;199;SAO PAULO;SP;12/2013;14.982.803;0;10.255.454;2.094.118;989.607;460.740;194.827;148.570;139.896;699.592;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;12/2013;11.599.926;3.956.011;4.072.309;2.002.322;389.910;88.287;266.062;59.346;142.401;623.278;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;12/2013;11.092.989;10.700.635;317.827;11.052;33.510;4.624;11.572;0;0;13.769;0
BIC;32.119;b1;C;2;;199;SAO PAULO;SP;12/2013;10.433.452;3.879.231;3.300.327;1.096.602;767.032;361.191;238.431;91.673;75.966;135.933;487.067
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;12/2013;10.357.318;98.938;3.507.407;5.438.369;821.323;215.172;72.808;51.512;44.537;107.254;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;12/2013;10.336.445;388.268;2.742.402;3.803.239;881.870;79.952;32.034;18.923;6.296;63.212;2.320.250
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;12/2013;10.086.289;5.511;9.005.618;296.924;603.229;45.295;30.913;22.886;18.953;56.960;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;12/2013;9.646.787;3.592.502;4.810.879;707.647;183.544;52.632;46.572;8.990;132.051;111.970;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;12/2013;9.213.045;1.110.469;5.394.587;1.238.977;268.153;488.059;160.537;101.344;141.246;309.672;0
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;12/2013;8.879.443;118.465;4.004.651;3.876.556;277.818;138.823;64.932;34.905;36.585;325.497;1.210
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;12/2013;8.598.116;759.941;2.335.901;4.680.520;245.999;168.754;29.694;1.536;1.356;40.296;334.119
BRB;31.976;b1;C;1;;199;BRASILIA;DF;12/2013;8.002.206;4.483.198;1.612.294;846.268;412.265;246.564;112.141;47.732;57.502;184.242;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;12/2013;7.876.951;881.643;5.261.200;1.501.816;163.745;8.233;27.232;4.617;4.891;23.573;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;12/2013;7.311.933;4.521.987;2.449.861;247.727;44.370;18.760;11.237;2.212;1.971;13.807;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;12/2013;7.038.714;1.081.339;5.269.428;199.567;87.356;51.934;74.295;45.315;37.017;192.461;0
FIBRA;49.951;b1;I;2;;199;SAO PAULO;SP;12/2013;6.907.949;152.715;3.013.178;1.798.680;260.006;96.311;108.705;55.918;52.445;372.031;997.958
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;12/2013;5.993.157;830.271;1.742.734;2.003.491;442.085;193.724;43.950;24.964;49.610;45.110;617.219
BANCO CNH CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;12/2013;5.691.811;361.813;1.931.300;1.954.314;836.982;382.186;11.831;7.216;35.461;170.708;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;12/2013;5.543.110;1.529.978;2.403.103;1.245.383;151.096;51.685;28.658;10.418;7.057;115.731;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;12/2013;5.348.189;0;3.803.335;455.856;603.799;232.919;23.234;30.780;17.953;180.313;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;12/2013;5.258.150;208.609;1.103.206;319.642;217.171;20.059;0;0;0;80.897;3.308.566
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;12/2013;4.158.002;77.815;2.519.994;1.097.766;372.319;35.331;12.521;5.890;4.136;32.231;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;12/2013;4.147.555;1.514.763;710.901;874.641;833.292;86.664;60.957;13.684;7.208;45.445;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;12/2013;4.094.068;2.129.720;1.016.387;379.601;216.459;86.364;114.145;22.665;19.920;108.807;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;12/2013;3.491.326;608.866;1.058.517;1.178.575;425.647;63.648;24.672;23.453;33.518;74.430;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;12/2013;3.462.596;812.675;1.120.181;769.715;567.306;35.557;29.792;15.448;12.765;99.157;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;12/2013;3.447.116;679.817;1.315.473;1.116.401;174.972;113.843;7.480;3.117;2.471;33.543;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;12/2013;3.345.551;17.096;3.003.652;79.581;47.908;32.771;27.501;22.214;18.730;96.098;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;12/2013;3.304.118;0;2.662.702;75.813;59.666;72.170;66.451;57.154;47.879;262.282;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;12/2013;3.276.760;319.322;2.155.633;395.716;286.176;76.786;9.905;6.887;4.824;21.509;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;12/2013;3.237.249;16.923;1.669.503;531.284;744.694;81.327;38.672;44.917;29.923;80.006;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;12/2013;3.135.502;1.733.404;799.319;160.142;196.424;209.584;12.413;6.123;10.449;7.645;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;12/2013;3.025.201;114.513;1.179.631;1.154.455;146.294;136.846;28.034;32.857;24.764;118.208;89.597
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;12/2013;2.882.798;0;2.256.808;427.334;85.160;26.576;13.524;9.546;9.321;54.529;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;12/2013;2.819.710;527.852;1.816.034;135.049;72.341;35.868;24.154;19.901;19.329;169.181;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;12/2013;2.721.280;0;2.475.377;34.207;59.281;18.771;17.623;21.568;13.541;80.912;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;12/2013;2.658.791;1.326.612;285.029;205.739;221.964;36.038;7;2;0;0;583.400
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;12/2013;2.441.164;522.338;1.670.903;102.289;20.381;54.346;5.756;6.314;11.238;47.600;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;12/2013;2.247.873;169.688;1.950.893;45.501;22.737;8.544;9.223;6.827;18.588;15.871;0
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;12/2013;2.208.280;224;1.759.866;120.982;105.116;60.279;26.649;17.857;12.583;104.724;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;12/2013;2.129.789;1.656.876;23.906;733;0;31.955;0;0;0;0;416.319
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;12/2013;1.877.219;0;1.325.312;426.213;76.842;14.563;8.471;5.320;3.821;16.678;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;12/2013;1.823.291;248.921;560.487;786.985;150.498;32.327;10.713;1.515;1.974;29.870;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;12/2013;1.810.682;2.801;518.045;543.701;676.776;18.087;9.583;8.616;4.060;29.013;0
PERNAMBUCANAS;40.699;n1;C;2;;197;SAO PAULO;SP;12/2013;1.734.050;0;1.252.727;71.741;44.608;55.274;47.792;37.019;34.416;190.473;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;12/2013;1.620.136;990.608;184.334;53.464;0;0;0;0;0;0;391.730
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;12/2013;1.586.551;640.011;550.781;250.097;65.940;33.588;4.837;2.521;11.984;26.792;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;12/2013;1.525.917;0;902.933;337.194;149.458;130.196;1.221;3.323;1.430;162;0
RODOBENS;51.736;b1;C;2;;199;SAO PAULO;SP;12/2013;1.519.184;119.536;1.184.936;86.083;60.799;20.345;8.904;10.182;6.788;21.610;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;12/2013;1.449.185;522.537;767.851;39.215;7.893;34.220;61.610;12.310;0;3.548;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;12/2013;1.445.731;0;1.060.806;47.453;43.582;35.115;31.881;26.872;21.454;178.567;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;12/2013;1.342.337;610.126;598.894;49.093;18.338;17.691;3.496;1.190;1.376;42.133;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;12/2013;1.301.685;865.432;4.899;376.405;41.156;13.794;0;0;0;0;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;12/2013;1.273.719;126.919;534.570;329.884;212.713;4.545;263;3.920;1.341;42.639;16.926
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;12/2013;1.269.186;167.934;484.492;276.297;214.327;34.472;10.633;11.934;11.606;57.491;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;12/2013;1.254.664;898.948;293.923;8.891;0;0;0;52.902;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;12/2013;1.220.688;682.351;257.603;126.201;74.583;31.468;6.148;21.042;13.911;7.381;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;12/2013;1.215.838;381.169;553.487;145.625;46.158;16.409;2.151;13.956;22.394;34.489;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;12/2013;1.201.216;0;985.178;136.882;38.602;13.931;6.868;4.456;2.429;12.870;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;12/2013;1.153.172;1.136.024;17.148;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;12/2013;1.134.932;0;285.095;459.182;270.192;37.762;32.720;13.960;5.302;30.719;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;12/2013;1.121.857;0;77.636;468.305;457.027;61.380;26.152;8.800;1.185;21.373;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;12/2013;1.060.593;307.670;562.482;18.756;10.892;5.386;140.027;5.601;2.602;7.176;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;12/2013;1.018.043;80.025;822.475;36.502;20.981;13.573;6.787;9.081;5.231;23.388;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;12/2013;1.010.531;219.341;308.096;229.473;145.352;103.090;1.892;1.124;570;1.593;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;12/2013;984.864;807.041;131.127;12.294;6.552;7.689;4.370;2.606;4.482;8.703;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;12/2013;973.295;0;611.014;41.683;55.913;31.829;42.040;20.868;24.724;145.224;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;12/2013;943.940;7.963;629.913;191.269;65.973;9.079;3.838;14.390;1.974;19.540;0
OMNI;50.940;n1;I;2;;197;SAO PAULO;SP;12/2013;931.206;0;147.132;345.628;207.001;90.788;30.733;18.344;14.835;76.745;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;12/2013;917.278;835.327;81.951;0;0;0;0;0;0;0;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;12/2013;899.396;37.870;112.883;72.528;64.451;21.598;161.061;126.321;13.972;288.711;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;12/2013;819.818;6.450;172.227;474.078;90.420;27.143;37.071;4.791;379;7.259;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;12/2013;792.896;0;262.063;407.510;51.444;25.580;7.348;13.212;2.127;23.611;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;12/2013;767.087;370.528;144.121;124.020;76.313;15.327;5.767;5.700;3.679;21.630;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;12/2013;754.036;292.593;164.849;179.544;44.713;22.597;21.318;3.842;1.553;23.028;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;12/2013;673.739;18.619;527.830;120.972;3.091;758;452;424;221;1.372;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;12/2013;651.145;0;276.082;302.312;36.223;14.762;5.443;3.882;1.295;11.146;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;12/2013;647.912;0;201.713;150.448;222.227;48.018;11.750;2.680;1.758;9.319;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;12/2013;592.314;0;379.537;34.224;18.099;14.155;14.123;12.261;13.109;106.807;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;12/2013;570.810;0;136.315;129.297;211.771;46.738;19.027;5.642;3.654;18.365;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;12/2013;569.963;68.084;108.502;321.890;71.486;0;0;0;0;1;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;12/2013;565.129;0;445.180;59.144;29.583;8.575;3.821;2.575;2.038;14.212;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;12/2013;562.120;0;41.512;198.008;265.312;38.367;2.657;1.346;5.771;9.146;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;12/2013;542.410;33.724;320.179;146.642;26.050;3.722;6.500;1.738;2.785;1.070;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;12/2013;525.151;0;364.506;135.407;13.995;5.009;1.225;565;534;3.911;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;12/2013;523.656;120;475.054;11.947;6.983;3.477;11.274;1.590;1.711;11.502;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;12/2013;518.497;431;106.758;256.474;104.695;15.390;6.094;3.685;6.331;18.638;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;12/2013;510.427;0;43.581;178.929;241.786;17.713;12.911;1.047;199;14.261;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43.818.780;b2;I;3;;8;BARUERI;SP;12/2013;495.442;89.917;188.592;194.925;17.280;2.290;585;172;376;1.303;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;12/2013;469.262;0;320.241;74.843;23.577;22.943;4.810;9.859;6.879;6.109;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;12/2013;468.927;0;101.688;159.602;177.478;10.717;8.397;2.575;1.351;7.120;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;12/2013;466.424;0;356.791;36.266;28.649;9.181;6.632;4.517;4.033;20.355;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;12/2013;458.009;86;206.064;158.025;58.879;9.219;7.969;7.275;219;10.273;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;12/2013;438.607;0;267.743;114.010;43.469;3.869;1.874;2.226;876;4.540;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;12/2013;433.741;32.679;366.304;9.319;8.002;3.439;4.402;3.239;161;6.197;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;12/2013;433.361;0;115.317;257.476;37.397;12.089;2.040;1.634;1.087;6.322;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;12/2013;425.002;107.858;113.922;125.559;35.472;16.337;1.125;3.589;177;20.964;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;12/2013;402.852;0;107.366;180.982;92.797;10.301;4.560;1.030;717;5.100;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;12/2013;396.102;0;201.227;131.316;41.080;11.433;1.522;1.639;744;7.140;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;12/2013;389.297;8;218.802;125.990;17.834;17.975;2.762;1.755;1.188;2.983;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;12/2013;388.514;21.955;121.816;192.277;38.786;1.421;4.268;1.541;708;5.743;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;12/2013;386.302;0;82.264;110.869;160.905;13.315;6.622;2.246;738;9.343;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;12/2013;379.007;0;98.869;111.018;139.035;17.384;4.868;2.610;590;4.633;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO XINGU - SICREDI ALTO XINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;12/2013;378.169;0;20.723;123.119;192.692;19.919;4.016;4.155;1.735;11.809;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;12/2013;378.056;873;122.005;161.278;79.276;152;0;0;13.445;1.028;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;12/2013;377.600;0;200.732;124.168;31.984;6.427;2.522;1.919;5.375;4.473;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;12/2013;376.634;1.619;114.668;167.738;80.450;3.202;6.400;0;0;2.557;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;12/2013;371.879;0;207.188;136.949;20.690;1.481;1.285;451;1.965;1.871;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;12/2013;362.592;49;60.725;245.094;33.755;12.010;1.459;1.188;2.553;5.757;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36.900.256;b3S;I;2;;9;CUIABA;MT;12/2013;356.860;0;259.223;63.009;14.149;10.884;2.659;860;62;6.015;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;12/2013;350.821;0;314.970;21.927;10.141;1.472;594;166;76;1.474;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2013;349.365;33;218.200;99.594;12.132;10.587;3.344;732;1.312;3.432;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;12/2013;344.818;45.682;266.936;25.948;5.342;553;0;0;37;321;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;12/2013;335.339;0;61.111;197.671;50.654;11.755;3.364;3.399;1.607;5.779;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;12/2013;331.486;0;42.614;40.941;163.173;63.074;9.200;2.661;899;8.924;0
