Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;12/2015;12.356.388;11.427.910;605.804;21.190;3.084;297.026;1.373;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;12/2015;11.648.565;1.703.849;7.066.205;1.127.556;427.762;892.650;430.543;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;12/2015;11.055.925;2.161.205;4.527.152;2.285.307;845.790;1.228.234;8.237;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;12/2015;10.514.249;2.535.640;6.283.629;151.602;608.852;826.339;108.188;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;12/2015;9.745.835;1.972.390;5.402.402;1.369.364;309.524;691.987;168;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;12/2015;9.494.274;26.324;469.443;77.955;29.475;8.879.537;11.540;0
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;12/2015;8.632.005;1.093.028;4.703.816;967.825;566.137;1.128.844;172.355;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;12/2015;8.060.554;492.140;5.890.243;1.001.318;115.300;378.504;183.049;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;12/2015;7.943.556;271.075;3.014.004;404.531;0;259.418;0;3.994.528
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;12/2015;7.655.784;1.189.702;4.466.026;796.962;209.136;957.347;36.612;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;12/2015;6.669.239;2.550.129;1.553.116;540.689;241.141;1.783.165;999;0
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;12/2015;6.221.691;1.046.417;2.489.362;1.063.090;130.138;648.988;24.271;819.425
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;12/2015;6.133.680;1.391.622;858.718;608.229;299.732;2.969.535;5.845;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;12/2015;5.893.047;36.885;5.712.067;73.956;5.395;64.728;17;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;12/2015;5.122.433;140.488;3.306.006;100.837;3.037;126.034;1;1.446.030
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;12/2015;5.034.438;403.888;2.960.807;485.502;143.511;380.330;660.399;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;12/2015;4.560.707;279.945;3.511.214;338.792;53.811;212.251;164.694;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;12/2015;4.552.135;840.521;2.142.482;811.993;238.157;518.973;9;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;12/2015;4.507.563;1.734.738;1.293.951;394.564;130.809;951.910;1.592;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;12/2015;4.255.482;342.978;2.388.251;439.614;108.735;969.295;6.608;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;12/2015;4.216.692;426.369;3.468.532;321.791;0;0;0;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;12/2015;4.061.348;543.404;2.234.468;362.281;74.648;336.926;109;509.511
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;12/2015;4.052.656;1.397.019;1.420.838;523.270;253.257;458.272;0;0
PARANÁ BANCO;30.881;b1;C;2;;199;CURITIBA;PR;12/2015;3.987.998;2.566.733;1.036.887;117.483;26.869;147.317;92.708;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;12/2015;3.977.323;75.142;1.393.623;496.147;1.093.763;915.557;3.090;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;12/2015;3.956.520;407.877;1.798.733;560.945;49.054;521.011;18.176;600.725
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;12/2015;3.937.050;662.289;1.587.539;801.552;359.737;524.545;1.389;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;12/2015;3.909.697;5.821;3.761.443;40.293;62.325;8.755;31.060;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;12/2015;3.552.007;3.406.761;133.961;170;814;10.300;1;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;12/2015;3.482.667;280.953;1.243.330;993.983;395.433;554.910;14.056;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;12/2015;3.447.894;195.270;2.981.479;161.514;66.579;43.046;5;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;12/2015;3.357.976;1.763;10.211;15.304;3.316.389;5.770;8.539;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;12/2015;3.308.762;905.287;1.288.478;446.649;355.274;313.074;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;12/2015;3.247.353;67.865;1.281.443;247.825;166.753;0;1;1.483.467
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;12/2015;3.022.892;126.943;2.816.728;54.203;2.689;18.584;3.746;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;12/2015;2.889.298;139.265;1.082.605;709.344;5.322;952.762;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;12/2015;2.784.462;124.612;532.534;480.817;136.908;155.560;1.354.031;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;12/2015;2.399.483;1.035;2.357.245;604;1.342;38.477;779;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;12/2015;2.254.377;487.831;1.051.373;226.218;89.217;165.989;233.750;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;;14;SAO PAULO;SP;12/2015;2.229.449;NI;NI;NI;NI;NI;2.229.449;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;12/2015;2.185.368;256.362;1.052.595;447.864;165.542;146.124;116.881;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;12/2015;2.127.648;230.592;1.383.584;222.808;18.625;221.987;50.052;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;12/2015;2.050.690;642;3.996;1.974.764;217;1.038;70.033;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;12/2015;2.041.367;96.854;1.764.848;27.235;NI;152.429;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;12/2015;1.956.555;1.925.630;10.013;6.518;2.013;2.118;10.263;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;12/2015;1.917.627;224.101;1.390.441;126.191;68.048;108.784;63;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;12/2015;1.792.434;509.005;733.348;283.506;62.490;203.131;954;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;12/2015;1.786.466;100.759;1.558.716;94.758;3.982;28.251;0;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;12/2015;1.747.820;714.142;612.921;155.061;69.718;195.978;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;12/2015;1.661.167;24.577;1.358.892;85.996;21.016;170.685;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;12/2015;1.659.909;86.593;1.172.808;63.489;189.421;141.321;6.278;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;12/2015;1.626.161;168.070;568.785;293.512;271.535;324.038;219;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;12/2015;1.589.821;253.676;894.438;53.664;25.731;311.747;2;50.561
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;12/2015;1.560.813;139;1.540.484;10;755;19.305;121;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;12/2015;1.523.086;136.456;575.888;317.472;128.349;117.924;246.997;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;12/2015;1.476.066;292.292;805.269;185.141;50.893;142.179;292;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;12/2015;1.402.512;158.647;782.307;153.761;23.267;259.794;0;24.738
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;12/2015;1.316.731;170.064;217.857;166.745;85.225;675.953;887;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;12/2015;1.282.994;156.011;461.039;340.917;73.469;250.743;815;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;12/2015;1.224.789;12.785;6.695;14.374;3.651;1.184.170;3.115;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;12/2015;1.180.467;75.923;1.065.279;19.878;1.869;17.515;3;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;12/2015;1.115.502;2.918;1.108.501;1.067;0;3.015;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;12/2015;1.052.609;252;1.046.802;2.465;1.997;301;793;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;12/2015;1.048.443;334.120;360.631;151.947;78.145;123.601;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;12/2015;1.036.979;864.026;148.534;341;3.327;15.308;5.443;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;12/2015;940.221;60.741;620.876;113.039;5.487;61.926;0;78.152
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;12/2015;932.340;929.036;248;35;2.609;142;270;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;12/2015;929.012;849.647;3.896;12;146;74.622;689;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;12/2015;927.569;166.618;673.247;0;0;87.703;0;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;12/2015;878.583;224.491;380.707;138.682;65.276;69.371;55;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;12/2015;865.554;719.258;114.823;8.809;3.514;8.425;10.725;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;12/2015;859.065;760.886;85.087;560;1.126;6.973;4.432;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;12/2015;798.602;132.452;398.722;143.576;61.690;62.161;0;0
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;12/2015;796.957;92.562;478.180;100.202;9.928;16.435;0;99.650
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;12/2015;785.047;199;3.923;1.539;107.509;671.736;142;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;12/2015;772.975;760.022;2.132;1.256;144;5.742;3.679;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;12/2015;735.009;25.455;578.090;62.993;344;67.128;999;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;12/2015;728.298;208;716.383;7.964;1.782;1.543;418;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;12/2015;722.622;148.978;573.644;0;0;0;0;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;12/2015;700.963;417;435.982;125.084;626;558;138.297;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;12/2015;669.245;659.694;7.667;0;348;1.535;1;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;12/2015;668.335;205.366;320.865;78.567;0;63.535;1;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;12/2015;665.128;662.263;573;50;379;1.369;493;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;12/2015;653.283;7.398;39.124;575.658;1.657;27.073;2.373;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;12/2015;650.611;645.720;903;12;1.481;857;1.637;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;12/2015;645.246;66.260;536.930;0;42.054;0;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;12/2015;633.725;45;621.337;5;13;12.037;288;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;12/2015;627.051;569.183;44.318;1.459;1.362;7.004;3.724;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;12/2015;617.503;250;613.116;2.935;684;35;483;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;12/2015;612.251;605.665;1.525;110;354;159;4.439;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;12/2015;611.677;497.289;110.281;177;19;3.687;223;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;12/2015;610.271;147;253;607.998;1.025;448;401;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;12/2015;591.545;25.460;11.509;283;186;550.789;3.318;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;12/2015;583.684;575.294;377;176;3.119;2.570;2.148;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;12/2015;579.791;117;577.596;503;720;242;614;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;12/2015;562.598;557.451;1.395;49;83;850;2.769;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;12/2015;544.849;9.849;281.295;23.134;29.913;72.401;128.258;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;12/2015;542.261;5.048;1.436;138;1.004;532.478;2.157;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;12/2015;526.915;53.916;202.964;131.677;72.634;60.022;5.702;0
MODAL;51.963;b1;C;2;;199;RIO DE JANEIRO;RJ;12/2015;522.140;44.407;390.029;60.503;19.425;7.776;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;12/2015;518.693;512.277;3.740;28;1;157;2.490;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;12/2015;508.343;504.789;1.228;155;203;1.570;400;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;12/2015;507.561;506.278;840;0;162;137;145;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;12/2015;493.349;23.821;256.358;69.791;90.391;51.910;1.077;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;12/2015;487.657;484.528;150;127;315;349;2.189;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA. - UNICRED LESTE SC-PR;74.114.042;b3S;I;2;;9;ITAJAI;SC;12/2015;475.331;473.033;1.222;273;138;412;252;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;12/2015;473.742;63;470.937;2.331;4;43;365;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;12/2015;470.672;14.574;12.258;809;1.805;439.679;1.548;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;12/2015;462.510;32.246;395.952;14.733;165;16.835;2.579;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;12/2015;457.570;175;455.067;1.066;227;498;538;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2015;447.457;60;446.285;259;331;152;371;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;12/2015;444.895;421.835;19.292;29;22;1.587;2.130;0
BANCO BONSUCESSO S.A.;71.027.866;b1;I;2;;8;BELO HORIZONTE;MG;12/2015;433.028;41.225;289.191;50.667;18.708;12.724;20.513;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37.442.605;b3S;I;2;;9;COLIDER;MT;12/2015;429.410;7.454;6.128;104;49.916;363.826;1.982;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;;9;CAMPO VERDE;MT;12/2015;428.262;5.728;11.842;176;397;409.239;881;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;12/2015;428.011;409.947;10.942;24;40;6.309;748;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;12/2015;426.161;350;9.772;88;749;415.162;40;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;12/2015;411.205;141.361;195.653;16.392;18.049;39.746;5;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;12/2015;405.983;343.689;54.971;99;764;4.893;1.567;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;;9;JUINA;MT;12/2015;403.822;8.880;5.971;251;71.482;314.933;2.305;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;12/2015;402.631;68.118;271.138;9.836;0;43.215;10.324;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BONITO;RS;12/2015;402.254;398.233;410;58;99;2.049;1.404;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;;9;PIMENTA BUENO;RO;12/2015;394.587;1.158;2.645;682;388.014;1.916;173;0
