Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
PANAMERICANO;31.323;b1;C;2;;199;SAO PAULO;SP;03/2013;9.794.631;34.203;146.620;419.730;679.731;241.437;23.648;0;1.545.369;11.566;19.152;41.938;27.456;98;38;0;100.248;247.307;536.321;1.418.039;3.491.491;1.122.998;2.101;0;6.818.257;3.019;7.876;20.077;45.067;34.464;79.369;18.286;208.157;149.204;475.364;93.989;1.376;0;0;0;719.934;0;0;0;0;0;0;0;0;7.887;18.666;79.432;151.407;49.408;85.937;9.929;402.665;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;03/2013;8.157.872;221;7.820;18.071;19.129;1.787;0;0;47.029;248;451;1.131;1.153;64;0;0;3.047;72.948;1.074.029;2.603.993;3.667.676;687.405;1.611;0;8.107.662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;53;53;5;0;0;0;134;0
SAFRA;10.083;b1;C;2;;199;SAO PAULO;SP;03/2013;7.449.477;5.156;62.447;178.195;264.206;80.629;658;0;591.290;8.014;69.307;88.821;101.071;32.452;6.283;0;305.947;57.956;615.156;1.467.570;1.793.517;118.470;43;0;4.052.712;108;244;981;1.932;1.397;2.330;0;6.992;2.981;58.526;12.466;11;0;0;0;73.985;2.298;9.715;22.276;15.561;6.518;1.268;0;57.636;6.396;1.556.304;731.084;40.542;22.929;918;0;2.358.173;2.741
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;03/2013;6.472.518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57.562;831.970;1.994.713;3.032.116;556.158;0;0;6.472.518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;03/2013;5.284.837;5.913;237.698;600.592;1.327.141;687.238;55.547;0;2.914.131;15.420;188.624;385.461;493.198;205.432;49.515;0;1.337.652;1.493;11.879;31.961;63.492;18.014;67;0;126.906;411;14.304;35.260;67.935;59.315;64.883;0;242.109;29;1.514;90;0;0;0;0;1.633;1.730;59.595;82.325;51.801;24.455;13.004;0;232.909;14.006;75.833;128.633;60.112;41.837;27.541;81.536;429.498;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;03/2013;4.939.398;32.730;363.126;1.004.894;1.683.247;472.341;3.426;0;3.559.764;29.664;131.413;273.382;298.712;87.511;557;6;821.244;2.331;22.545;53.718;70.184;6.506;0;0;155.285;8;394;1.071;2.343;1.439;1.877;0;7.132;15.773;91.102;0;0;0;0;0;106.875;0;660;12.265;16.879;774;22.752;0;53.331;26.352;87.836;75.773;32.922;10.551;2.334;0;235.768;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;03/2013;4.232.175;38.585;241.956;701.170;1.368.180;510.202;5.025;0;2.865.118;11.524;23.349;27.644;5.726;135;1;0;68.379;2.161;8.847;20.313;15.399;101;0;0;46.822;0;0;0;0;0;0;0;0;99.863;813.697;315.750;21.272;0;0;0;1.250.581;0;0;0;0;0;0;0;0;234;41;533;468;0;0;0;1.275;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;03/2013;3.857.597;0;0;0;0;0;0;0;0;63;704;2.190;3.604;413;0;0;6.975;743;2.356;5.401;4.764;44;0;0;13.309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.081;324.356;773.673;1.608.773;833.052;214.921;0;3.834.857;888;838;504;225;0;0;0;2.456;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;03/2013;3.596.865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.536;436.543;1.098.226;478.445;238.710;140.526;0;2.424.986;12.441;134.131;344.348;406.040;184.293;90.625;0;1.171.879;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;03/2013;3.418.908;3.466;142.825;367.155;612.876;270.414;88.251;0;1.484.988;89;54.288;42.220;17.700;1.253;0;0;115.550;5.697;290.215;701.352;758.701;58.726;50;0;1.814.742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;448;840;324;0;0;1.725;6;1.896;0;0;0;0;0;1.903;0
FIBRA;49.951;b1;C;2;;199;SAO PAULO;SP;03/2013;3.373.130;10.622;48.088;121.727;175.205;25.600;879;0;382.122;59.958;352.701;307.966;16.669;181;75;0;737.551;71.786;248.774;599.041;876.232;100.563;0;0;1.896.396;0;0;0;0;0;0;0;0;26.411;54.065;6.173;2;0;0;0;86.651;0;1.611;2.585;0;0;0;0;4.196;4.477;83.361;144.590;30.599;1.612;1.477;98;266.214;0
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;03/2013;3.211.853;18.545;212.528;602.350;1.197.290;428.875;51.347;0;2.510.934;3.985;26.095;42.704;36.828;3.743;294;0;113.649;24.567;65.397;156.777;258.937;32.992;26;0;538.696;0;0;0;0;0;0;0;0;15;25;0;0;0;0;0;40;0;113;953;0;0;0;0;1.066;3.306;11.974;25.326;4.529;2.332;0;0;47.468;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;03/2013;3.083.516;444;6.019;16.877;33.905;22.117;2.817;0;82.179;2.224;7.374;14.201;23.985;1.549;65;0;49.397;0;0;0;0;0;0;0;0;0;81;162;0;0;0;0;243;0;0;0;0;0;0;0;0;392.465;9.594;40.960;16.913;3.616;669.811;0;1.133.360;29.482;1.104.760;600.825;58.036;17.282;7.951;0;1.818.336;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;03/2013;3.025.815;0;0;0;0;0;0;0;0;0;4.254;16.654;31.339;24.773;13.968;0;90.988;0;0;0;0;0;0;0;0;0;52;119;309;316;1.224;905;2.926;0;0;0;0;0;0;0;0;0;153.304;301.510;831.242;669.855;841.599;0;2.797.510;290;23.561;52.017;47.998;10.140;385;0;134.391;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;03/2013;2.772.474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;485.554;1.556.321;671.718;58.882;0;0;0;2.772.474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;03/2013;2.720.191;0;0;0;0;0;0;0;0;0;7.795;23.521;59.789;57.930;2.631;0;151.666;0;87;257;660;225;0;0;1.229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.325;480.643;122.863;966.011;656.936;330.209;0;2.560.987;0;0;3.035;2.578;697;0;0;6.310;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;03/2013;2.554.242;11.629;129.953;330.788;518.550;141.792;5.278;0;1.137.991;69.827;110.980;131.245;27.190;506;0;0;339.748;45.387;157.009;356.030;463.931;54.080;66;0;1.076.503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;03/2013;2.371.432;25.629;223.870;571.587;875.267;241.153;5.249;0;1.942.756;136;1.477;2.569;4.457;1.543;165;0;10.347;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;46.314;371.600;0;0;0;0;0;417.914;0;0;0;0;0;0;0;0;0;215;198;0;0;0;0;413;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;03/2013;2.275.630;2.318;106.025;415.438;751.014;363.307;30.687;0;1.668.789;15.231;138.760;246.300;161.232;3.200;920;6;565.649;0;0;0;0;0;0;0;0;17;139;229;795;7;0;0;1.186;1.301;24.387;1.121;5;0;0;0;26.814;0;0;2.301;362;384;4.210;0;7.258;2.694;2.624;615;0;0;0;0;5.933;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;03/2013;2.271.398;1.256;6.431;17.832;17.131;2.083;5;0;44.738;144;541;772;147;4;0;0;1.608;7.482;39.681;97.615;139.547;20.763;17;0;305.105;0;0;0;0;0;0;0;0;160.157;1.676.326;77.141;6.322;0;0;0;1.919.947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;03/2013;2.129.764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.515;118.992;195.474;557.417;447.093;753.199;0;2.084.690;178;2.309;4.736;13.825;11.339;12.688;0;45.074;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;03/2013;2.116.902;16.817;175.282;475.040;915.122;388.997;43.706;0;2.014.965;9.173;38.631;35.525;4.952;20;0;0;88.301;53;43;96;15;0;0;0;207;0;0;0;0;0;0;0;0;8.889;4.111;0;0;0;0;0;13.000;0;0;0;0;0;0;0;0;0;0;430;0;0;0;0;430;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;03/2013;2.081.430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.732;366.564;818.359;813.306;44.460;9;0;2.081.430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;03/2013;2.038.552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;1.666;3.912;4.768;525;0;0;11.021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.683;256.691;133.871;648.973;449.410;234.890;0;1.731.519;24.840;61.812;38.567;114.983;54.639;1.171;0;296.012;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;03/2013;1.930.835;3.226;66.784;191.667;363.782;162.449;11.745;0;799.653;10.170;42.783;88.931;86.511;12.442;1.389;0;242.225;1.906;16.442;43.128;64.238;13.342;38;0;139.095;544;5.135;4.798;4.676;4.011;16.573;12.711;48.449;3.003;5.462;43.873;79.386;3;1;0;131.728;6.499;22.743;233.808;80.935;33.158;4.613;0;381.757;8.777;34.862;80.079;53.867;8.811;1.529;5;187.930;0
TOYOTA;51.334;b2;C;3;;198;SAO PAULO;SP;03/2013;1.801.764;0;0;0;0;0;0;0;0;0;33;84;86;0;0;0;202;10.748;289.378;683.548;738.757;67.841;78;0;1.790.350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;2.016;4.563;4.320;194;0;0;11.212;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;03/2013;1.615.865;0;329;911;1.087;41;0;0;2.368;263;6.193;13.378;17.743;2.703;787;1;41.068;383;16.328;40.816;71.859;15.678;36;0;145.102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.953;281.448;557.740;67.961;10.690;1.556;0;939.348;10.662;236.631;79.770;37.289;19.599;1.250;102.777;487.979;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;03/2013;1.490.829;1.741;23.136;60.149;118.543;43.128;415;0;247.111;25;155;330;266;17;0;0;792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.090;107.038;231.074;141;0;0;0;349.344;0;28.882;69.786;165.330;123.766;112.053;0;499.817;439;40.290;83.570;184.510;67.676;16.761;519;393.765;0
PERNAMBUCANAS;40.699;n1;C;2;;197;SAO PAULO;SP;03/2013;1.474.830;313;2.237;4.720;809;0;0;0;8.080;134.330;301.252;199.462;9.884;0;0;853;645.781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339.406;287.156;226;0;0;0;626.788;0;0;0;0;0;0;0;0;103.279;52.619;34.004;4.278;0;0;0;194.181;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;03/2013;1.163.563;4.549;48.336;125.337;261.196;184.358;20.393;0;644.169;756;5.956;16.320;1.506;271;76;0;24.886;0;0;0;0;0;0;0;0;55;2.266;5.538;14.583;14.097;60.644;37.491;134.674;0;254.759;0;0;0;0;0;254.759;1.333;4.144;16.242;17.966;10.043;6.125;0;55.854;2.445;14.683;15.768;2.288;1.511;6.550;5.975;49.221;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;03/2013;1.142.405;1.253;683;1.095;540;22;0;0;3.594;37.117;47.663;26.930;41;0;0;0;111.751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231.756;595.643;199.500;162;0;0;0;1.027.060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;03/2013;1.022.736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.629;153.984;371.335;431.062;51.724;3;0;1.022.736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIC;32.119;b1;C;2;;199;SAO PAULO;SP;03/2013;954.191;7.601;64.147;174.450;302.298;95.494;215;0;644.204;3.240;17.194;14.709;19.542;6.307;168;12;61.172;3.893;13.239;33.441;53.834;8.585;0;0;112.992;4;52;137;308;273;988;345;2.107;0;0;0;0;0;0;0;0;0;0;251;0;0;0;0;251;659;36.674;36.307;28.748;21.861;9.216;0;133.465;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;03/2013;934.951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.671;40.232;122.748;213.311;124.693;359.598;69.708;932.961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;61;164;387;312;559;485;1.990;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;03/2013;933.870;71;62.184;79.336;151.661;123.376;1.399;0;418.026;2.319;57.195;98.433;203.110;153.499;1.289;0;515.844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;03/2013;854.015;4;136;340;165;0;0;0;645;3.461;74.464;193.561;227.077;11.072;679;0;510.314;872;15.437;43.240;57.704;90;0;0;117.344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.350;62.906;106.964;51.942;1.342;209;0;225.713;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;03/2013;837.557;0;3;6;15;0;0;0;24;2.563;13.985;17.539;27.028;10.459;1.848;0;73.422;56;1.217;3.245;4.879;678;0;0;10.075;0;0;0;0;0;0;0;0;0;2;4;1;0;0;0;7;2.568;48.289;352.017;188.238;1.405;21.500;0;614.017;2.879;15.448;23.848;38.888;23.872;13.186;21.891;140.012;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;03/2013;820.781;59;365;129;0;0;0;0;553;258.034;422.756;139.230;208;0;0;0;820.228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;03/2013;816.019;0;0;0;0;0;0;0;0;8.587;29.292;52.379;27.701;1.492;9;0;119.460;33.930;90.122;189.090;204.017;20.473;1;0;537.633;0;0;0;0;0;0;0;0;53.446;105.479;0;0;0;0;0;158.925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;03/2013;772.998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.550;18.564;88.394;202.636;168.678;278.936;0;769.758;35;318;717;1.604;434;131;0;3.240;0
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2013;756.657;0;0;0;0;0;0;0;0;10;25.673;48.971;364.569;37.100;0;0;476.324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.027;0;3.103;0;0;0;0;15.130;18;54.031;25.396;99.871;1.231;381;0;180.928;84.274
