Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;12/2009;19.450;181.121;0;12.019.388;-515.083;11.504.305;13.205;3.840.911;1.797.701;-149.821;5.501.996;932.953;164.428;141.613;18.445.865;1.797.701;16.648.164
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;12/2009;36.182;2.478.204;3.311.209;5.273.703;-260.735;5.012.968;2.400;174.257;163;0;176.819;4.874.333;138.194;42.572;16.070.481;163;16.070.318
ALFA;51293;b1;;C;2;SAO PAULO;SP;12/2009;7.334;236.498;6.036.987;5.258.243;-148.402;5.109.841;15.426;1.551.309;717.132;-16.822;2.267.045;443.965;37.952;227.709;14.367.331;717.132;13.650.199
FIBRA;49951;b1;;C;2;SAO PAULO;SP;12/2009;31.088;4.923.336;1.042.687;4.187.092;-107.303;4.079.789;0;0;0;0;0;1.159.445;112.004;476.895;11.825.245;0;11.825.245
BIC;32119;b1;;C;2;SAO PAULO;SP;12/2009;245.264;1.059.609;463.259;7.775.334;-365.381;7.409.954;1.710;262.010;35.308;-5.215;293.813;1.563.979;167.540;86.077;11.289.494;35.308;11.254.187
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;12/2009;4.516;979.262;1.278.463;5.466.617;-334.751;5.131.867;15.718;1.841.433;715.632;-40.715;2.532.068;1.068.096;387.665;136.689;11.518.625;715.632;10.802.993
BBM;30207;b1;;C;2;SALVADOR;BA;12/2009;5.054;1.683.962;6.990.099;903.348;-71.454;831.895;11.067;58.462;0;0;69.529;863.935;35.491;115.587;10.595.552;0;10.595.552
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;12/2009;59.431;1.663.280;755.802;6.347.222;-452.286;5.894.936;3.362;291.933;96.626;-32.551;359.370;1.123.975;519.811;73.843;10.450.449;96.626;10.353.823
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;12/2009;23.161;2.347.878;2.742.869;3.665.408;-5.825;3.659.584;0;0;0;0;0;54.355;196.480;71.305;9.095.631;0;9.095.631
BANESTES;30159;b1;;C;1;VITORIA;ES;12/2009;112.286;2.801.415;1.646.501;3.031.587;-213.375;2.818.212;734;224.669;88.711;-7.783;306.332;659.145;553.047;145.822;9.042.759;88.711;8.954.048
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;12/2009;72.280;2.549.074;350.642;4.076.851;-294.023;3.782.828;222;23.353;8.734;-362;31.946;713.859;225.605;123.263;7.849.498;8.734;7.840.763
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;12/2009;72.203;889.579;3.880.117;1.681.266;-152.726;1.528.540;0;0;0;0;0;995.858;194.961;244.487;7.805.744;0;7.805.744
BANCO GMAC S/A;59274605;b2;;I;3;SAO PAULO;SP;12/2009;9.243;114.534;25.996;2.152.590;-45.179;2.107.411;6.833;3.887.758;2.311.552;-33.382;6.172.761;1.341.858;91.307;212.703;10.075.813;2.311.552;7.764.261
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;12/2009;2.947;67.201;5.816.647;141.185;-89;141.095;0;-87;0;0;-87;1.485.586;1.466;53.774;7.568.628;0;7.568.628
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2009;8.032;508.103;1.039.651;5.205.334;-106.685;5.098.649;0;0;0;0;0;622.480;80.914;19.604;7.377.433;0;7.377.433
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;12/2009;10.830;159.318;303;4.545.349;-100.564;4.444.785;7.665;2.318.241;1.061.861;-72.501;3.315.266;467.724;8.508;9.626;8.416.359;1.061.861;7.354.498
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;12/2009;11;0;1.518.588;5.690.747;-179.283;5.511.464;0;0;0;0;0;270.319;696;19.603;7.320.681;0;7.320.681
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;12/2009;93.718;271.356;4.096.831;1.875.124;-36.718;1.838.406;0;0;0;0;0;565.325;117.553;96.425;7.079.612;0;7.079.612
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2009;38.015;496.092;2.043.344;3.024.715;-221.541;2.803.175;2.550;76.328;7.495;0;86.372;1.056.257;44.488;506.795;7.074.537;7.495;7.067.042
PINE;50304;b1;;C;2;SAO PAULO;SP;12/2009;130.193;57.315;2.753.641;3.283.569;-67.478;3.216.091;0;0;0;0;0;765.653;38.620;22.433;6.983.947;0;6.983.947
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2009;30.869;2.136.868;818.545;3.489.857;-201.945;3.287.912;0;0;0;0;0;456.875;88.958;71.902;6.891.929;0;6.891.929
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2009;126.856;1.751.135;2.389.527;2.200.483;-114.387;2.086.096;0;0;0;0;0;458.770;1.836;14.605;6.828.824;0;6.828.824
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;b1;;I;2;BRASILIA;DF;12/2009;6.391;1.323.963;2.664.191;2.418.244;-9.750;2.408.494;0;0;0;0;0;152.144;178.494;68.260;6.801.937;0;6.801.937
BRB;31976;b1;;C;1;BRASILIA;DF;12/2009;96.648;903.486;1.209.880;3.155.872;-103.712;3.052.161;0;0;0;0;0;374.409;659.330;131.284;6.427.197;0;6.427.197
SOFISA;31873;b1;;C;2;SAO PAULO;SP;12/2009;7.734;591.590;534.337;2.428.938;-111.497;2.317.441;18.145;1.067.043;507.709;-24.485;1.568.412;362.236;693.662;321.785;6.397.197;507.709;5.889.488
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;12/2009;25.022;73.509;0;1.373.224;-30.455;1.342.769;23.162;3.692.226;2.370.668;-15.365;6.070.691;198.298;51;372;7.710.712;2.370.668;5.340.044
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;12/2009;364;172.900;4.323.509;1.350;0;1.350;0;0;0;0;0;350.658;132;137;4.849.050;0;4.849.050
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;12/2009;30.761;722.085;92.568;3.268.931;-761.090;2.507.841;1.460;545.021;253.100;-23.128;776.454;473.374;17.887;6.881;4.627.852;253.100;4.374.752
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;12/2009;2.321;360.916;30.022;1.330.184;-16.766;1.313.418;2.844;2.417.388;1.456.518;-15.568;3.861.181;182.057;4.474;13.601;5.767.990;1.456.518;4.311.472
BES;51482;b2;;C;3;SAO PAULO;SP;12/2009;9.398;460.149;2.955.529;428.381;-2.305;426.076;0;0;0;0;0;284.283;1.418;78.852;4.215.707;0;4.215.707
BANIF;20255;b1;;C;3;SAO PAULO;SP;12/2009;18.680;78.833;737.167;878.801;-33.122;845.679;0;0;0;0;0;405.034;1.517.459;54.690;3.657.543;0;3.657.543
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;12/2009;313;2.081.590;1.279.146;0;0;0;0;0;0;0;0;234.864;399;24.673;3.620.984;0;3.620.984
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;12/2009;84.880;506.990;41.058;2.682.361;-39.934;2.642.427;349;34.539;175;-483;34.579;226.493;2.507;1.056;3.539.990;175;3.539.815
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;12/2009;1.098;173.182;0;3.124.493;-176.198;2.948.295;99;53.432;12.948;-349;66.130;167.684;4.042;3.662;3.364.093;12.948;3.351.145
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;12/2009;21.873;366.996;295.805;1.769.468;-45.999;1.723.469;3;1.525;989;-29;2.487;731.096;91.567;115.000;3.348.295;989;3.347.306
BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;2201501;n2;;I;3;RIO DE JANEIRO;RJ;12/2009;227;2.913.124;39.024;0;0;0;0;0;0;0;0;20.505;0;29.388;3.002.269;0;3.002.269
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;12/2009;16.944;125.249;983.540;1.665.513;-57.525;1.607.989;0;0;0;0;0;109.918;50.000;77.699;2.971.339;0;2.971.339
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;12/2009;236;451.435;261.013;1.267.358;-71.182;1.196.176;0;0;0;0;0;25.282;871.514;16.063;2.821.718;0;2.821.718
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;12/2009;1;1.056.428;1.645.861;6.938;-10;6.929;0;0;0;0;0;40.732;128;37.287;2.787.365;0;2.787.365
WESTLB;51554;b1;;I;3;SAO PAULO;SP;12/2009;7.613;81.316;509.979;691.063;-9.188;681.875;0;0;0;0;0;1.487.367;226;4.245;2.772.622;0;2.772.622
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;12/2009;4.051;353.143;724.975;1.322.207;-115.905;1.206.302;0;0;0;0;0;364.683;63.789;13.252;2.730.196;0;2.730.196
ING;51073;b1;;C;3;SAO PAULO;SP;12/2009;25.698;741.297;652.928;250.014;-3.132;246.882;0;0;0;0;0;1.030.610;387;6.396;2.704.198;0;2.704.198
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;12/2009;3.770;0;0;2.114.423;-112.243;2.002.180;4.507;379.008;124.971;-20.014;488.472;90.663;4.410;14.555;2.604.050;124.971;2.479.079
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;12/2009;1.294;274.161;118.957;741.567;-294.625;446.942;0;0;0;0;0;1.604.370;2.729;27.067;2.475.520;0;2.475.520
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;12/2009;37.906;278.380;740.791;921.240;-18.290;902.949;0;0;0;0;0;301.497;154.194;21.995;2.437.712;0;2.437.712
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;12/2009;9.930;1.118.636;609.543;0;0;0;0;0;0;0;0;515.878;928;14.250;2.269.164;0;2.269.164
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;12/2009;40.963;212.068;841.484;777.113;-35.106;742.007;0;0;0;0;0;116.703;232.897;51.598;2.237.722;0;2.237.722
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;12/2009;2.820;8.001;164.507;1.357.140;-54.274;1.302.866;1.720;615.166;224.055;-21.184;819.757;90.749;6.799;1.858;2.397.357;224.055;2.173.301
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;12/2009;171.905;47.856;322.292;1.299.643;-59.778;1.239.865;0;0;0;0;0;35.274;71.326;274.154;2.162.670;0;2.162.670
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;12/2009;3.581;460.774;325.328;1.136.281;-106.066;1.030.215;0;1.557;516;0;2.073;307.470;366;25.913;2.155.720;516;2.155.204
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;12/2009;909;1.445.470;77.570;0;0;0;0;0;0;0;0;563.227;24;56.873;2.144.074;0;2.144.074
MERRILL LYNCH;51255;b2;;C;3;SAO PAULO;SP;12/2009;632;311.570;1.395.309;0;0;0;0;0;0;0;0;405.858;1.326;20.055;2.134.750;0;2.134.750
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;12/2009;5.820;22.345;2.684;383.010;-864;382.145;94.064;1.385.002;27.080;-10.878;1.495.268;136.026;1.853;7.786;2.053.928;27.080;2.026.848
JOHN DEERE;50071;b1;;C;3;PORTO ALEGRE;RS;12/2009;2.873;43.596;0;1.875.188;-167.035;1.708.153;0;0;0;0;0;87.568;1.420;2.822;1.846.431;0;1.846.431
COOPERATIVA DE CRÉDITO RURAL COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;12/2009;1.648;266.924;159.933;1.146.158;-15.625;1.130.533;0;0;0;0;0;555;210.789;48.573;1.818.955;0;1.818.955
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;12/2009;3.553;42.461;677.788;886.257;-12.216;874.042;0;3.881;2.531;-32;6.380;143.235;20.515;34.496;1.802.469;2.531;1.799.939
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;12/2009;55.662;329.777;522.020;609.787;-28.236;581.551;0;0;0;0;0;60.754;183.608;40.092;1.773.465;0;1.773.465
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;12/2009;2.681;283.968;50.479;1.105.192;-78.249;1.026.944;0;0;0;0;0;222.820;41.587;38.861;1.667.338;0;1.667.338
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;12/2009;491;212.543;162.899;1.118.462;-72.586;1.045.876;0;0;0;0;0;70.852;62.098;94.669;1.649.428;0;1.649.428
HONDA;51396;b2;;C;3;SAO PAULO;SP;12/2009;4.196;100.146;124;1.307.975;-62.375;1.245.601;509;202.127;126.240;-1.661;327.215;56.973;13.105;2.476;1.749.834;126.240;1.623.594
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;12/2009;79.949;269.925;461.571;270.044;-32.450;237.594;0;0;0;0;0;325.842;199.416;7.538;1.581.835;0;1.581.835
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;12/2009;2.825;0;430.775;1.186.808;-70.099;1.116.709;0;0;0;0;0;8.751;222;5.263;1.564.544;0;1.564.544
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;12/2009;14.743;75.091;0;1.414.271;-12.996;1.401.275;0;0;0;0;0;32.104;0;0;1.523.213;0;1.523.213
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;12/2009;5.056;642.488;114.455;136.886;-2.429;134.456;0;0;0;0;0;475.257;3.594;13.374;1.388.680;0;1.388.680
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;12/2009;178.011;312.012;143.479;159.369;-12.118;147.251;0;0;0;0;0;461.625;403;19.538;1.262.320;0;1.262.320
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;12/2009;18.269;39.804;742.853;277.053;-66.151;210.902;0;0;0;0;0;189.342;553;5.209;1.206.931;0;1.206.931
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;12/2009;549;488.366;489.950;22.600;-124;22.476;0;0;0;0;0;12.221;143.539;41.001;1.198.104;0;1.198.104
BANCO SAFRA DE INVESTIMENTO S.A.;7002898;b2;;I;2;SAO PAULO;SP;12/2009;443.590;155.020;459.651;139.355;-5.098;134.256;0;0;0;0;0;3.079;0;342;1.195.938;0;1.195.938
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;12/2009;10.200;369.980;404.921;197.630;-407;197.223;0;0;0;0;0;187.491;7.036;4.394;1.181.246;0;1.181.246
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;12/2009;3.300;0;849.578;0;0;0;0;0;0;0;0;240.631;423;22.780;1.116.713;0;1.116.713
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;12/2009;16;0;506.188;595.975;-3.947;592.028;0;0;0;0;0;3.242;51;700;1.102.224;0;1.102.224
FATOR;50122;b1;;C;2;SAO PAULO;SP;12/2009;5.016;11.849;638.647;121.093;-834;120.259;0;0;0;0;0;200.013;4.087;90.227;1.070.098;0;1.070.098
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;12/2009;5.121;0;58.212;435.603;-74.688;360.915;0;0;0;0;0;617.016;1.650;575;1.043.489;0;1.043.489
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;12/2009;4.214;51.006;612.521;209.736;-4.757;204.979;0;0;0;0;0;71.651;43.720;9.246;997.337;0;997.337
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;12/2009;113.391;179.109;46.424;274.749;-9.919;264.830;0;0;0;0;0;321.914;1.728;48.640;976.035;0;976.035
COOPERATIVA CENTRAL DE CRÉDITO DO PARANÁ - CENTRAL SICREDI PR;80230774;b3C;;I;2;CURITIBA;PR;12/2009;5;355.699;560.205;10.805;-117;10.688;0;0;0;0;0;21.633;120;13.418;961.769;0;961.769
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;12/2009;827;197.508;733.151;13.278;-66;13.211;0;0;0;0;0;1.303;131;594;946.725;0;946.725
COOPERATIVA CENTRAL DE CRÉDITO RURAL DO ESTADO DE SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;12/2009;25;704.549;146.202;4.032;-548;3.484;0;0;0;0;0;1.344;20.906;20.559;897.069;0;897.069
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;12/2009;3.515;0;8.548;0;0;0;52.619;785.309;5.897;-6.543;837.282;36.253;824;936;887.358;5.897;881.462
MATONE;32016;b1;;C;2;PORTO ALEGRE;RS;12/2009;208;61.553;175.903;329.736;-35.628;294.108;0;0;0;0;0;123.167;42.216;174.519;871.673;0;871.673
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;12/2009;4;524.633;296.916;28.085;-512;27.573;0;0;0;0;0;2.370;18;14.573;866.086;0;866.086
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;12/2009;14.559;356.069;96.993;302.286;-2.198;300.088;0;0;0;0;0;95.669;855;165;864.397;0;864.397
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;12/2009;157;612.569;104.065;67.592;-531;67.061;0;0;0;0;0;2.573;17.424;21.473;825.324;0;825.324
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;12/2009;3.812;147.458;23.844;602.475;-90.639;511.836;0;0;0;0;0;54.130;48.928;15.540;805.548;0;805.548
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;12/2009;3.712;252.156;27.271;323.850;-16.981;306.869;412;177.965;63.097;-5.311;236.162;8.868;9.339;2.689;847.067;63.097;783.969
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;12/2009;40;0;204.485;580.560;-13.515;567.045;0;0;0;0;0;2.374;615;8.359;782.916;0;782.916
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;12/2009;6.125;42.419;102.629;389.545;-31.735;357.811;0;0;0;0;0;83.897;147.215;23.626;763.721;0;763.721
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;12/2009;1.963;48.152;506.619;149.254;-12.284;136.970;0;0;0;0;0;53.023;847;14.722;762.296;0;762.296
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;12/2009;229;118.026;204.533;373.532;-11.957;361.575;0;0;0;0;0;18.636;5.789;13.733;722.521;0;722.521
DRESDNER BANK BRASIL S.A. BANCO MULTIPLO;29030467;b1;;I;3;SAO PAULO;SP;12/2009;4.311;15.004;493.976;86.130;-404;85.727;0;0;0;0;0;101.145;484;6.233;706.879;0;706.879
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;12/2009;185;6.257;393.513;327.608;-50.898;276.710;0;0;0;0;0;16.102;410;12.361;705.538;0;705.538
BMW;51420;n1;;C;3;SAO PAULO;SP;12/2009;6.364;114.675;0;226.177;-13.201;212.976;87;337.434;199.811;-2.386;534.946;28.431;1.107;553;899.052;199.811;699.241
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;12/2009;192;11.199;51.219;397.883;-128.813;269.070;0;0;0;0;0;335.036;3;3.315;670.035;0;670.035
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;12/2009;494;37.489;198.258;157.237;-17.906;139.331;0;0;0;0;0;261.240;6.394;6.569;649.774;0;649.774
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;12/2009;459;32.535;14.541;601.878;-15.442;586.437;0;0;0;0;0;11.925;382;641;646.920;0;646.920
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;12/2009;756;266.374;362;372.557;-11.906;360.650;0;0;0;0;0;2.389;17;53;630.602;0;630.602
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;12/2009;582;0;325.429;313.535;-26.227;287.308;0;0;0;0;0;9.392;2.619;4.515;629.845;0;629.845
OMNI;50940;n1;;C;2;SAO PAULO;SP;12/2009;2.045;96.972;195.202;224.818;-48.445;176.373;0;0;0;0;0;86.772;9.731;40.576;607.672;0;607.672
BANCO MORADA S.A;43717511;b1;;I;2;RIO DE JANEIRO;RJ;12/2009;1.210;28.282;233.012;204.840;-4.158;200.682;0;0;0;0;0;47.725;62.003;23.062;595.976;0;595.976
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;12/2009;4.204;0;0;362.576;-7.289;355.287;0;0;0;0;0;10.063;193.749;22.157;585.459;0;585.459
