Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;12/2021;18.208.064;27.789;487.184;1.236.640;2.792.553;2.256.311;3.257.950;0;10.058.427;50.922;342.368;576.738;894.779;420.458;480.356;4.558;2.770.179;237;4.514;11.442;16.904;2.772;0;0;35.868;399;62.458;140.339;371.643;361.557;1.594.389;1.500.411;4.031.197;287.956;93.788;60.152;16.911;3.110;0;0;461.917;536;37.356;180.535;57.493;53.707;69.120;0;398.748;89.459;29.881;144.265;46.428;38.100;94.742;8.852;451.728;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;12/2021;16.992.793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.928;140.198;1.472.415;942.827;539.957;340.332;404;3.472.060;187.933;516.184;5.951.167;4.327.752;1.906.436;630.145;1.116;13.520.734;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;12/2021;14.826.446;4;71.440;190.082;333.541;156.497;75.511;0;827.076;0;47;155;291;125;50;0;668;0;1.626;4.799;5.715;704;887;0;13.730;0;16.824;40.649;106.380;104.931;472.177;465.924;1.206.885;0;0;0;0;0;0;0;0;0;311.326;2.038.553;4.072.828;3.182.407;3.085.191;0;12.690.305;196;7.015;27.165;46.282;7.017;107;0;87.782;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;12/2021;13.194.315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.909.054;7.387.368;3.314.572;583.252;69;0;0;13.194.315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6 BANK;52.072;b1;C;2;S4;199;SAO PAULO;SP;12/2021;12.732.528;16.253;403.233;1.242.093;2.514.242;1.582.728;917.373;0;6.675.922;16.061;174.102;395.766;508.677;183.463;13.266;0;1.291.334;1;1.682;4.835;9.125;3.187;41;0;18.870;0;0;0;0;0;0;0;0;519.315;2.867.581;1.181.515;14.119;1;0;0;4.582.531;0;0;0;0;0;0;0;0;62.679;60.924;29.197;11.070;0;0;0;163.870;0
INTER;51.884;b1;C;2;S3;199;BELO HORIZONTE;MG;12/2021;12.585.189;17.530;171.936;518.663;1.116.772;847.131;777.987;0;3.450.019;988;13.665;16.599;978;6;0;0;32.236;0;0;0;0;0;0;0;0;8.882;67.814;148.851;386.351;357.742;1.420.058;1.052.117;3.441.815;445.436;3.260.253;897.171;62.352;1.057;137;23;4.666.429;0;7.322;103.392;95.963;0;0;0;206.677;42.191;33.738;100.260;201.694;135.079;249.295;25.756;788.014;0
PORTO SEGURO;51.444;n1;C;2;S3;197;SAO PAULO;SP;12/2021;12.496.716;2.852;13.283;30.693;39.142;7.008;43;0;93.021;4.093;36.118;51.012;30.742;1.762;7;0;123.734;52.998;245.827;612.582;929.436;146.871;119;0;1.987.833;0;0;0;0;0;0;0;0;674.657;6.281.394;3.108.359;145.909;26.902;1;0;10.237.223;0;0;0;0;0;0;0;0;903;8.624;19.615;22.922;2.841;0;0;54.905;0
BANCO SICOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;12/2021;11.674.806;3.757;118.364;305.548;673.400;408.042;183.900;0;1.693.011;1.025;26.219;77.870;141.408;70.650;27.148;0;344.320;0;0;2;2;0;0;0;4;166;9.616;21.073;55.956;55.526;265.887;305.164;713.387;59.898;953.287;4.783.277;86.704;42;0;0;5.883.209;0;108.889;425.726;914.359;783.423;773.805;0;3.006.201;59;2.241;3.368;7.983;8.143;12.879;0;34.673;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;12/2021;11.237.662;11.125;155.528;448.280;881.780;541.769;316.086;58;2.354.627;352.974;362.050;428.924;187.020;67.997;270;4;1.399.239;29;10;18;21;0;0;0;78;0;0;0;0;0;0;0;0;303.742;2.669.512;1.030.768;1.309.061;442.809;227.435;0;5.983.328;0;0;0;0;0;0;0;0;693;934;26.547;3.302;2.689;2.207;0;36.373;1.464.017
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;12/2021;10.893.912;94.402;577.324;1.587.703;3.023.358;1.759.765;996.713;0;8.039.266;7.907;134.418;33.545;41.138;9.423;167;0;226.599;44.929;202.337;464.087;605.377;78.357;1;0;1.395.087;39;70;157;456;487;2.767;1.182;5.158;34.437;556.926;18.044;3.630;1.251;235;0;614.523;0;0;0;0;0;0;0;0;1.600;104.468;229.404;179.607;27.669;55.924;14.608;613.279;0
NUBANK;52.058;n1;C;2;S4;197;SAO PAULO;SP;12/2021;10.597.868;0;0;0;0;0;0;0;0;225.125;2.585.840;3.875.192;1.073.660;3.656;1;0;7.763.473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.191.135;1.356.121;281.438;5.695;5;0;0;2.834.394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
XP;52.120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;12/2021;10.018.811;0;0;0;0;0;0;0;0;4.381;401.717;961.164;1.568.557;3.850.962;626.566;0;7.413.347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.786;1.895.730;700.787;4.161;0;0;0;2.605.464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;12/2021;8.616.777;395;14.825;38.578;61.603;19.488;219;0;135.108;1.717;5.560;10.744;7.921;32;15;0;25.989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.295;23.895;7.692;291;0;0;0;34.172;21.321;106.990;1.389.231;99.996;3.048;2.919;0;1.623.506;200.768;3.720.569;2.621.697;252.554;1.298;1.050;66;6.798.001;0
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;12/2021;8.391.498;58.230;344.204;983.028;1.904.000;1.202.296;710.739;604;5.203.102;3.856;8.772;13.073;1.709;654;191;0;28.255;126;307;737;750;6;0;0;1.926;0;0;0;0;0;0;0;0;87.554;1.855.007;768.510;214.356;31.378;0;0;2.956.805;0;0;9.940;0;0;0;0;9.940;7.851;24.231;50.968;72.072;28.576;7.771;0;191.469;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;8;BELEM;PA;12/2021;8.201.597;13.261;404.612;960.467;2.033.182;1.245.006;1.730.045;0;6.386.572;20.671;237.775;446.378;470.302;157.283;39.515;0;1.371.924;8;11;27;71;68;89;0;274;7;5.124;14.860;35.307;29.356;85.373;34.143;204.170;12.324;66.852;24.028;1.727;0;0;2;104.933;15;0;963;1.937;2.183;233;0;5.332;3.567;13.431;23.728;38.605;22.011;26.120;930;128.391;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;12/2021;7.928.000;22.098;386.764;1.139.248;2.109.342;1.163.460;597.992;0;5.418.904;100.390;375.138;783.681;580.513;105.706;25.737;0;1.971.167;16;244;301;49;0;0;0;610;36;1.062;3.002;7.331;6.446;21.641;7.514;47.033;20.501;261.943;67.525;940;0;0;0;350.909;926;1.461;3.361;11.037;0;0;0;16.785;8.671;43.409;49.487;17.923;3.081;23;0;122.593;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2021;7.883.390;0;0;0;0;0;0;0;0;40.814;313.335;608.095;696.784;206.831;21.461;0;1.887.320;0;0;0;0;0;0;0;0;6;19;48;88;89;179;36;465;235.603;1.279.650;342.622;12.355;971;473;0;1.871.674;0;11.115;139.594;93.987;0;0;0;244.696;117.331;473.930;1.439.347;1.366.220;405.789;20.006;56.611;3.879.234;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;12/2021;7.435.695;867;5.447;11.601;12.792;2.166;2;0;32.875;2.610;9.978;27.939;67.748;9.592;8;0;117.876;80.673;861.604;2.299.322;3.484.060;558.128;1.156;0;7.284.943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;12/2021;6.843.832;0;0;0;0;0;0;0;0;11;1.833;5.075;9.767;4.533;19;0;21.237;568;11.302;32.691;65.511;29.247;112;0;139.429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.189;72.780;1.688.099;2.752.512;1.643.291;473.051;0;6.637.921;36;20.085;25.124;0;0;0;0;45.245;0
BANCO JOHN DEERE S.A.;91.884.981;b1;I;3;S3;8;INDAIATUBA;SP;12/2021;6.810.466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.942;70.498;1.871.066;2.735.148;1.636.024;371.457;0;6.706.136;2.340;4.648;66.533;26.710;3.887;213;0;104.330;0
AGIBANK;51.956;b1;C;2;S4;199;CAMPINAS;SP;12/2021;6.528.037;11.805;311.135;823.251;1.646.969;1.047.230;648.365;0;4.488.754;116.080;514.084;864.260;221.952;29;7;0;1.716.413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.324;282.976;14.041;10;0;0;0;320.352;0;0;0;0;0;0;0;0;905;226;1.261;121;2;2;0;2.518;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;12/2021;6.478.018;256;1.809;4.374;5.541;606;2;0;12.588;11.842;93.298;310.353;217.369;12.753;2.477;2.652;650.744;63;2.321;7.698;11.580;2.614;27;0;24.303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.053;143.202;2.670.109;1.902.196;350.410;519.294;21.482;5.667.746;14.654;60.113;47.324;548;0;0;0;122.639;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;12/2021;6.136.439;0;0;0;0;0;0;0;0;223;2.058;8.365;14.719;6.466;1.036;0;32.867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.887;189.274;1.515.972;2.438.567;1.331.963;479.560;0;5.964.222;529;4.220;25.050;47.375;35.901;26.277;0;139.350;0
BANCO GM S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;12/2021;6.123.059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.820;800.712;1.987.729;2.792.121;475.681;4.996;0;6.123.059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;12/2021;5.994.980;18.680;384.601;1.098.634;2.199.739;1.365.565;913.049;0;5.980.268;0;355;983;1.524;719;0;0;3.581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;378;667;1.710;3.479;1.982;2.892;22;11.130;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S3;8;SAO PAULO;SP;12/2021;5.905.093;0;0;0;0;0;0;0;0;1;406;652;992;67;0;0;2.118;17.652;728.377;1.969.395;2.726.611;409.138;764;0;5.851.936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;7.567;18.654;22.598;2.050;0;0;51.039;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;12/2021;5.358.240;4.506;255.302;674.647;1.263.436;739.922;481.331;0;3.419.145;97;11.769;77.765;46.528;8.293;223;0;144.674;2.903;222.502;585.828;871.399;101.971;3.396;0;1.787.998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;21;6.204;0;0;0;6.424;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;12/2021;5.252.483;0;0;0;0;0;0;0;0;33.384;124.653;189.463;145.428;14.989;0;0;507.916;119.246;488.645;1.067.028;1.293.233;147.422;0;0;3.115.575;0;0;0;0;0;0;0;0;414.462;810.197;261.101;7.596;0;0;0;1.493.355;0;0;0;0;0;0;0;0;9.438;52.413;65.780;8.007;0;0;0;135.638;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;12/2021;5.045.525;112;234;293;89;0;0;0;729;91.142;214.424;202.532;24.732;0;0;0;532.829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;606.351;2.706.497;1.176.502;22.617;0;0;0;4.511.966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;12/2021;4.811.666;0;0;0;0;0;0;0;0;5.339;10.982;5.733;177;0;0;0;22.232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;725.557;2.828.437;1.215.593;19.848;0;0;0;4.789.434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;12/2021;4.527.161;0;0;0;0;0;0;0;0;0;637.870;1.761.627;1.480.490;391.715;100.000;0;4.371.702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.259;0;149.200;0;0;155.459;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S4;9;BLUMENAU;SC;12/2021;4.229.715;44;1.513;4.142;7.806;4.117;4.299;0;21.921;51.681;357.706;870.754;1.167.141;250.857;229.792;25.158;2.953.089;1.574;25.191;68.101;111.621;22.626;101;0;229.215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.359;147.101;364.417;352.470;88.043;34.345;757;1.025.491;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;12/2021;4.027.552;6.257;113.248;335.127;695.210;469.683;443.397;0;2.062.920;5.195;42.646;78.070;91.199;28.026;4.081;0;249.217;101;3.314;8.965;16.947;5.001;75;0;34.403;182;10.056;29.271;76.900;75.080;327.599;312.624;831.711;11.034;432.859;19.196;4.001;0;0;0;467.091;595;5.544;53.652;46.134;25.734;7.288;0;138.946;7.382;81.962;65.684;70.062;11.591;6.311;273;243.264;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;12/2021;4.004.902;0;0;0;0;0;0;0;0;19;74;76;1;0;0;0;170;57.770;578.834;1.393.680;1.870.220;104.226;3;0;4.004.733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;12/2021;3.372.106;417;15.158;40.736;92.872;51.767;42.173;0;243.123;3.276;45.561;276.387;120.799;15.211;185;0;461.418;368;16.042;50.811;102.743;41.051;840;0;211.856;0;0;0;0;0;0;0;0;6.464;108.710;36.402;125;0;0;0;151.702;158;48.199;1.160.874;302.080;160.197;3.804;0;1.675.312;8.775;66.907;304.840;164.204;59.014;24.954;0;628.695;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;12/2021;3.046.218;27;554;1.386;2.953;1.168;0;0;6.088;13.096;184.217;624.488;469.651;135.737;3.151;0;1.430.340;423;16.483;47.237;72.304;13.205;106;0;149.757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.263;181.916;859.399;241.828;31.625;1.621;0;1.321.652;15.161;69.747;39.770;9.743;2.383;1.577;0;138.381;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;12/2021;2.844.228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.704;122.808;570.186;985.776;581.592;530.523;0;2.795.589;52;3.034;9.423;20.311;6.777;9.042;0;48.639;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;12/2021;2.733.660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.992;63.459;170.109;395.338;330.607;1.072.485;670.200;2.710.190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;549;1.504;3.731;3.395;11.768;2.418;23.470;0
