Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Cheque Especial e Conta Garantida;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;12/2020;20.374.761;31.332;1.002.320;3.504.092;4.308.342;1.044.108;73.032;0;9.963.227;6.591;346.369;639.327;556.014;69.877;1.312;0;1.619.489;982;43.010;41.433;0;0;0;0;85.426;0;808.615;435.522;1.119;0;0;0;1.245.257;38.598;676.296;1.334.847;897.487;160.405;18.478;0;3.126.112;48.730;533.344;217.520;285.285;134.776;36.311;0;1.255.966;9.753;45.934;118.151;223.532;64.154;21.556;0;483.080;0;160.997;260.897;296.390;93.026;89.916;0;901.226;0;0;0;0;0;0;0;0;1.694.980
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;12/2020;13.155.210;27.805;359.396;1.279.564;2.392.796;356.743;5.841;0;4.422.146;16.764;183.074;449.846;603.247;104.122;2.964;0;1.360.016;0;0;679;0;0;0;0;679;811;791.688;547.431;109.633;20.980;0;0;1.470.543;19.130;521.774;832.630;906.221;149.279;15.450;0;2.444.484;293;12.803;291.094;94.295;54.680;436.290;620.316;1.509.771;0;61.251;154.168;306.323;94.145;1.668;0;617.556;0;59.563;98.244;75.988;38.565;35.905;0;308.264;0;0;0;0;0;0;0;0;1.021.752
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;12/2020;12.302.548;2.638;39.709;114.224;168.720;47.308;0;0;372.598;9.774;562.334;1.663.018;3.815.640;1.550.842;32.119;0;7.633.727;0;0;0;0;0;0;0;0;0;919.807;799.324;0;0;0;0;1.719.131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.506;310.543;853.676;1.089.878;286.821;26.667;0;2.577.092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;12/2020;11.839.867;0;274.140;1.855.847;44.391;44.333;300.000;0;2.518.712;0;0;0;0;0;0;0;0;0;52.837;75.084;0;0;0;0;127.921;0;1.740.041;220.105;4.770;38;0;0;1.964.954;115.605;4.624.652;1.939.084;366.951;50.408;0;0;7.096.699;0;9.310;45.523;0;0;0;0;54.833;0;0;0;0;0;0;0;0;0;14.871;47.976;13.900;0;0;0;76.747;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;12/2020;10.832.651;1.726;42.637;123.272;244.525;7.494;0;0;419.656;15.556;660.155;1.842.376;3.257.541;1.192.008;2.818;0;6.970.455;0;0;0;0;0;0;0;0;10.927;451.953;1.546.085;12.786;630;0;0;2.022.381;0;0;0;0;0;0;0;0;0;37.094;0;0;0;0;0;37.094;12.875;215.095;514.734;592.892;46.335;1.134;0;1.383.065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;12/2020;10.710.979;10;5.679;22.819;88.816;47.254;1.639;0;166.218;1.142;18.551;60.760;240.674;184.935;205.059;2.380;713.502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.049;3.424;6.974;2.676;3.472;0;17.596;17.659;280.859;796.490;1.727.312;992.104;1.646.628;92.090;5.553.142;1.797;227.097;607.304;1.455.940;930.077;1.038.144;162;4.260.522;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;12/2020;9.991.366;9.349;21.641;344.900;644.260;44.588;18.980;0;1.083.717;0;0;0;0;0;0;0;0;0;0;14.089;0;0;0;0;14.089;0;61.927;262.768;0;0;0;0;324.695;125.534;1.770.054;3.275.170;1.809.713;515.314;101.442;0;7.597.227;120.644;1.727;150.828;209.585;33.999;9.948;0;526.731;0;1.627;4.098;17.192;13.092;502;0;36.510;35.786;45.009;139.573;93.796;51.801;42.431;0;408.397;0;0;0;0;0;0;0;0;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;12/2020;9.055.753;83.181;488.704;1.269.673;2.085.310;647.606;244.943;18.508;4.837.925;457;17.898;49.328;99.355;53.848;27.678;0;248.565;25.901;172.884;94.173;0;0;0;0;292.958;10.427;59.372;7.669;0;0;0;0;77.467;17.744;282.152;328.432;4.433;0;0;0;632.761;46.698;191.739;234.946;333.572;221.154;179.117;101.083;1.308.310;2.354;69.026;137.033;229.336;70.023;57.769;315;565.856;81;222.572;349.937;27.963;20.502;13.501;303;634.858;5.077;16.594;57.022;212.385;66.414;993;0;358.484;98.569
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;12/2020;8.352.265;963;239.819;760.015;851.212;93.886;129;0;1.946.024;77;14.441;38.523;67.373;5.169;0;0;125.582;0;39;0;0;0;0;0;39;260;1.019;1.875;3.195;918;0;0;7.266;14.481;839.500;1.430.041;981.944;106.706;0;0;3.372.671;15;182.497;248.662;70.367;2.283;35.193;0;539.016;0;0;0;0;0;0;0;0;0;23.919;72.002;3.521;0;0;0;99.442;0;0;0;0;0;0;0;0;2.262.224
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;12/2020;7.292.092;6.422;125.273;681.788;2.366.352;806.792;8.193;0;3.994.820;0;2.536;2.223;3.830;342;0;0;8.930;0;0;0;0;0;0;0;0;0;2.197;6.380;15.556;1.804;0;0;25.937;0;82.496;330.812;409.330;61.520;34;0;884.192;0;53.032;256.931;282.317;49.361;1.000;0;642.642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.735.571
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;12/2020;6.904.418;0;16.607;135.311;1.703.411;119.243;95.000;0;2.069.572;0;830;206.730;1.488.318;545.430;569.319;275.744;3.086.372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.737;851.257;34.059;35.272;12.841;0;953.166;0;17;0;425.456;0;0;0;425.473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369.835
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;12/2020;6.417.899;0;199.593;1.452.154;935.182;150.386;194;0;2.737.508;804;148.685;319.621;386.689;107.016;19.987;0;982.801;1.660;117.539;39.120;0;0;0;0;158.320;0;588.980;670.345;1.164;0;0;0;1.260.489;0;227.108;258.097;6.222;0;0;0;491.427;0;3;0;0;0;0;0;3;1.852;45.696;158.397;512.257;66.185;2.036;0;786.423;0;87;248;563;31;0;0;929;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;12/2020;6.245.899;7.793;51.236;254.068;345.878;53.256;118.189;64;830.485;3.094;109.390;330.076;462.071;27.626;19.275;4;951.536;679;458;1.094;34;0;0;0;2.264;192;2.326;74;0;0;0;0;2.593;0;73.330;705.538;0;0;0;0;778.868;5.649;13.419;42.354;55.369;50.247;141.545;0;308.583;1.584;54.495;132.366;394.797;357.129;1.343.185;475.006;2.758.562;5.611;1.692;301.988;302.546;657;514;0;613.008;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;12/2020;5.778.923;6.742;46.747;151.933;499.373;151.820;13.141;97.963;967.719;3.554;87.990;270.735;698.290;157.091;53.343;494;1.271.497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318;25.429;105.659;45.593;11.288;293;0;188.581;5.605;137.594;503.898;1.244.971;430.494;321.130;35.755;2.679.446;676;150.860;243.627;160.423;57.830;58.264;0;671.680;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;12/2020;5.720.115;690;3.319;7.232;13.321;8.398;16.560;0;49.521;6.170;305.092;856.161;1.577.421;426.682;1.197;0;3.172.723;0;0;0;0;0;0;0;0;0;63.280;51.456;0;0;0;0;114.736;0;0;0;0;0;0;0;0;784;22.018;42.101;43.446;11.179;883;0;120.410;8.971;195.100;554.955;1.068.826;423.699;11.174;0;2.262.726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2020;5.562.107;773;194.087;334.211;574.342;22.308;0;40.163;1.165.884;0;0;0;0;0;0;0;0;205;14.474;30;0;0;0;0;14.709;10.795;1.888.944;103.324;0;0;0;3.172;2.006.234;0;70.241;115.557;132.632;0;0;5.950;324.380;1.815;13.072;35.398;35.253;319;7;52.565;138.428;0;13.052;64.231;63.148;0;0;0;140.431;0;5.325;10.482;10.000;0;0;0;25.807;0;0;0;0;0;0;0;0;1.746.233
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;12/2020;5.286.289;2.712;743.935;33.151;0;0;0;0;779.799;7.232;149.288;433.465;839.414;341.712;1.188;0;1.772.299;0;0;0;0;0;0;0;0;2;1.418.983;131.947;8.016;0;0;0;1.558.949;0;0;0;0;0;0;0;0;0;2.276;20.374;33.228;16.528;444;0;72.850;4.654;76.035;210.272;416.463;113.895;50;0;821.369;0;3.862;66.061;112.316;78.878;19.907;0;281.025;0;0;0;0;0;0;0;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;12/2020;5.284.904;4.904;335.666;656.516;535.585;38.760;461;0;1.571.892;0;155;469;193;0;0;0;818;5.562;242.419;204.521;19.493;0;0;0;471.995;117;410.936;17.434;1.524;114;0;0;430.126;1.142;139.426;130.531;45.587;4.942;0;0;321.627;634;94.348;79.095;14.418;2.110;1.227;0;191.831;206;28.935;406.076;1.158.549;590.474;321;0;2.184.562;0;9.320;19.164;0;0;0;0;28.484;0;0;0;0;0;0;0;0;83.571
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;12/2020;4.572.904;11.281;285.657;581.096;382.261;73.639;4.952;0;1.338.887;0;0;0;0;0;0;0;0;2.535;8.627;2.817;0;0;0;0;13.980;1.181;1.002.658;1.259.180;431.309;0;0;0;2.694.328;9.199;127.700;171.551;47.786;0;0;0;356.236;20.911;6.798;4.314;0;0;0;0;32.023;0;0;0;0;0;0;0;0;0;19.800;60.784;13.515;0;0;0;94.099;0;0;0;0;0;0;0;0;43.351
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;12/2020;4.464.542;0;425;1.899;5.791;2.050;0;0;10.165;2.955;234.068;677.116;1.305.217;338.757;623;0;2.558.736;0;0;0;0;0;0;0;0;0;34.796;302;0;0;0;0;35.097;0;0;0;0;0;0;0;0;0;12.670;0;0;0;0;0;12.670;3.097;163.807;468.517;873.543;337.863;1.049;0;1.847.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;12/2020;4.030.398;0;5.419;374.968;27.931;0;0;0;408.318;0;50.739;241.711;0;0;0;0;292.450;0;33.357;7.906;0;0;0;0;41.263;0;17.978;1.565;0;0;0;0;19.543;0;1.367.336;1.515.742;259.805;0;0;0;3.142.883;0;382;125.560;0;0;0;0;125.941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;12/2020;3.798.210;18.422;222.446;775.669;904.538;119.940;37.477;0;2.078.492;0;0;4.369;10.539;0;0;0;14.907;1.638;8.123;50.938;62.224;0;0;0;122.923;1.084;289.206;217.596;0;0;0;0;507.887;9.897;184.210;436.295;71.434;28.475;20.292;0;750.601;0;95.112;22.056;44.746;34.501;54.664;0;251.079;0;1.942;5.641;12.216;2.161;0;0;21.960;0;1.064;0;0;0;0;0;1.064;0;0;0;0;0;0;0;0;49.297
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;12/2020;3.745.446;0;60.607;173.203;15.124;105;0;0;249.039;0;23.733;98.018;27.837;17;0;0;149.605;0;0;0;0;0;0;0;0;7.713;1.988.943;1.057.874;182.520;58.231;51.522;0;3.346.803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;12/2020;3.643.464;0;58.617;520.230;304.232;82.539;7.975;0;973.594;1.676;26.320;78.663;163.738;80.161;19.577;113;370.250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.879;278.704;1.341.907;8.353;0;0;213;1.642.057;13;37.544;102.858;252.203;128.030;23.870;1.505;546.024;0;3.014;10.782;26.645;24.334;46.764;0;111.540;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;12/2020;3.525.414;0;75.149;510.566;84.973;340.956;164.923;0;1.176.566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.551;110.551;0;514.481;26.833;0;0;0;0;541.314;0;509.057;548.130;609.197;27.857;0;0;1.694.241;0;8;2.735;0;0;0;0;2.742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;12/2020;3.388.992;37.520;160.399;584.527;737.624;114.308;1.133;0;1.635.511;26;962;2.129;350;0;0;0;3.467;9.285;96.365;0;0;0;0;0;105.650;0;779.060;248.495;40.948;11.870;0;0;1.080.373;34.674;164.953;180.976;63.492;0;0;0;444.095;125;2.858;6.540;14.564;5.482;0;0;29.569;0;357;102;0;0;0;0;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.868
BANCO MUFG BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;12/2020;3.089.688;0;94.612;283.394;297.000;0;0;0;675.007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303.559;0;0;0;0;303.559;0;1.067.090;537.669;198.959;149.220;0;0;1.952.938;0;0;98.381;40.061;0;0;0;138.442;0;2.245;5.556;11.914;28;0;0;19.743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;12/2020;2.874.459;6.326;83.852;374.174;796.905;50.517;81.323;30.791;1.423.887;402;220;520;500;324;494;0;2.461;3;161;707;0;0;0;0;872;0;0;0;0;0;0;0;0;0;18.753;49.733;109.945;68.000;29.065;0;275.495;2.150;3.588;25.609;5.553;1.945;1.650;176;40.673;3.078;72.165;121.073;236.008;137.554;318.175;90.190;978.243;466;3.820;100.612;35.823;5.597;6.510;0;152.828;0;0;0;0;0;0;0;0;0
