Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;03/2014;362.666.258;2.000.327;3.323.860;8.872.519;18.457.767;9.701.773;2.089.081;0;44.445.327;1.318.806;1.462.690;2.633.049;3.353.330;397.413;450;0;9.165.738;320.483;819.825;2.071.551;3.387.822;638.425;689;0;7.238.795;1.621.448;9.148.596;24.216.583;54.675.282;42.863.781;107.381.852;34.433.802;274.341.345;900.495;5.907.819;1.447.634;89.299;402;0;0;8.345.649;2.497;834.471;526.452;163.029;133.309;140.814;0;1.800.572;1.862.595;4.401.979;4.071.768;2.860.554;1.652.746;2.057.809;421.380;17.328.832;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;03/2014;8.889.695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57.923;1.140.479;2.955.799;4.131.123;603.649;722;0;8.889.695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;03/2014;7.884.366;251;7.692;19.977;21.749;1.934;0;0;51.604;280;413;990;909;44;0;0;2.636;70.843;1.037.678;2.723.019;3.487.496;510.106;919;0;7.830.062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;18;19;6;0;0;0;65;0
SAFRA;10.083;b1;C;2;;199;SAO PAULO;SP;03/2014;7.367.748;6.514;74.584;217.341;322.880;85.053;2.794;0;709.166;4.926;45.231;103.282;119.750;46.602;1.094;0;320.886;41.206;522.370;1.229.858;1.226.367;70.517;50;0;3.090.368;75;209;968;1.656;929;1.014;0;4.850;2.614;71.705;16.314;8;0;0;0;90.641;2.673;11.572;54.015;36.098;15.596;5.187;0;125.140;2.650;2.027.620;875.887;50.481;18.492;898;0;2.976.027;50.669
BRB;31.976;b1;C;1;;199;BRASILIA;DF;03/2014;6.441.602;9.221;283.261;710.844;1.609.217;872.397;98.618;0;3.583.558;15.783;220.076;441.365;590.406;203.685;29.835;0;1.501.149;2.446;17.293;46.577;82.789;20.224;14;0;169.342;1.141;19.004;34.987;89.543;80.858;100.022;0;325.556;17;1.638;133;0;0;0;0;1.788;4.301;60.251;140.512;68.824;40.567;41.875;0;356.329;14.922;78.441;137.851;75.514;51.971;20.387;124.794;503.881;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;03/2014;5.406.113;33.525;309.908;912.905;1.768.803;723.926;16.464;0;3.765.531;16.519;28.425;33.634;8.644;55;0;0;87.277;1.368;4.239;6.688;2.168;0;0;0;14.463;0;0;0;0;0;0;0;0;129.368;991.560;390.355;27.058;0;0;0;1.538.340;0;0;0;0;0;0;0;0;177;0;326;0;0;0;0;503;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;03/2014;5.120.481;51.750;411.195;1.061.101;1.638.139;445.160;1.894;0;3.609.239;36.551;139.391;269.625;345.723;87.088;582;0;878.960;2.535;22.264;53.133;63.379;4.141;0;0;145.452;14;339;946;1.899;1.421;1.089;0;5.708;27.241;117.409;0;0;0;0;0;144.649;0;215;31.004;1.761;10.622;14.178;0;57.780;37.605;104.785;93.940;33.583;7.331;1.450;0;278.693;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;03/2014;4.868.143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.067;363.688;1.557.458;721.803;437.224;265.578;0;3.377.818;12.866;206.829;419.840;452.234;305.457;93.099;0;1.490.325;0
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;03/2014;4.764.684;27.498;316.597;890.090;1.721.423;770.698;131.804;0;3.858.111;10.630;30.182;58.277;37.313;11.266;146;0;147.814;25.542;102.074;244.245;320.073;26.995;10;0;718.939;0;0;0;0;0;0;0;0;9;525;111;2;0;0;0;647;0;0;0;0;0;0;0;0;2.055;9.917;23.187;3.669;344;0;0;39.173;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;03/2014;4.095.033;0;0;0;0;0;0;0;0;278;990;3.492;4.231;1.742;2.385;0;13.117;199;1.585;2.493;820;0;0;0;5.097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.370;338.997;851.554;1.739.254;885.774;212.282;4.620;4.073.852;140;1.795;230;641;161;0;0;2.967;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;03/2014;3.823.569;0;0;0;0;0;0;0;0;1.506;177;4.908;574;277;0;0;7.443;0;5.466;17.780;44.389;35.279;33.445;0;136.359;0;211;472;1.233;1.246;4.784;4.097;12.042;0;0;0;0;0;0;0;0;0;194.336;394.815;1.050.461;849.191;1.071.066;0;3.559.868;1.747;14.515;39.027;43.208;8.844;516;0;107.857;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;03/2014;3.631.810;503;10.576;29.634;51.312;16.196;172;0;108.393;8.547;9.055;17.694;22.349;405;30;0;58.080;0;0;0;0;0;0;0;0;0;2;5;13;13;66;144;243;0;0;0;0;0;0;0;0;440.561;11.153;34.366;7.981;3.438;683.864;0;1.181.361;33.020;1.436.045;740.569;53.697;15.997;4.406;0;2.283.733;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;03/2014;3.406.877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549.873;1.933.901;856.635;66.468;0;0;0;3.406.877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;03/2014;3.398.131;0;0;0;0;0;0;0;0;550;33.755;58.940;157.463;107.910;3.326;0;361.943;14;5.271;4.387;19.005;1.944;0;0;30.621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.141;585.124;125.857;1.158.606;729.530;397.529;0;3.001.786;0;0;2.217;1.564;0;0;0;3.780;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;03/2014;3.286.640;1.734;7.093;18.764;17.863;2.154;1;0;47.610;71;445;697;147;0;0;0;1.361;5.679;53.120;133.263;178.116;17.557;11;0;387.745;0;0;0;0;0;0;0;0;207.226;1.949.145;676.288;17.262;0;0;0;2.849.922;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;03/2014;3.238.957;3.982;150.186;388.097;640.248;266.566;74.969;0;1.524.047;99;59.083;51.236;22.170;2.449;0;0;135.036;6.121;283.889;640.582;604.112;41.441;57;0;1.576.202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;391;866;245;0;0;1.750;0;1.913;9;0;0;0;0;1.922;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;03/2014;3.154.922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47.171;517.882;1.275.061;1.261.010;53.790;6;0;3.154.921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;03/2014;2.842.933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.833;148.969;252.058;712.108;596.853;1.064.576;439;2.782.837;187;2.873;7.999;19.174;13.072;16.790;0;60.095;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;03/2014;2.706.859;3.237;123.716;482.768;873.225;379.503;11.858;0;1.874.308;26.477;167.679;315.068;180.647;18.214;1.869;16;709.971;0;0;0;0;0;0;0;0;16;508;389;56;0;0;0;970;39.648;45.574;13.544;198;0;0;0;98.964;0;0;2.405;357;379;3.777;0;6.917;6.698;6.486;2.545;0;0;0;0;15.729;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;03/2014;2.686.943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;1.525;2.688;3.015;53;0;0;7.426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.802;382.714;120.292;907.463;638.624;323.884;0;2.376.779;14.409;85.937;40.059;121.060;36.002;5.271;0;302.739;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;03/2014;2.552.101;16.252;203.562;556.930;1.065.339;478.002;92.541;0;2.412.627;9.705;48.460;43.764;4.327;2;0;0;106.258;20;4;9;5;0;0;0;38;0;0;0;0;0;0;0;0;2.068;3.466;0;0;0;0;0;5.534;0;0;0;0;0;0;0;0;9.172;4.868;4.664;2.785;1.874;3.686;594;27.644;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;03/2014;2.268.234;0;0;0;0;0;0;0;0;0;172;384;242;6;0;0;805;13.232;347.040;851.344;960.779;82.051;85;0;2.254.531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;2.196;5.126;5.108;278;0;0;12.899;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;03/2014;2.236.727;3.120;76.738;220.916;417.366;186.473;15.365;0;919.979;7.585;42.809;102.888;109.426;14.632;1.157;0;278.498;2.250;18.115;47.216;71.712;14.622;27;0;153.942;139;1.354;3.661;8.298;7.890;33.504;29.539;84.385;4.142;9.443;62.087;96.554;8;4;0;172.238;9.858;23.404;230.094;97.285;43.272;3.130;0;407.042;13.242;43.235;80.755;66.139;13.894;3.378;0;220.643;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;03/2014;2.066.353;1.720;24.922;66.139;130.948;51.503;522;0;275.753;90;188;383;315;81;5;0;1.062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.171;171.562;431.076;281;6;0;0;617.096;0;42.510;110.915;226.183;168.289;160.116;71;708.084;273;32.755;95.708;197.407;106.806;30.779;630;464.358;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;03/2014;2.003.001;9.820;105.971;262.063;393.067;109.446;992;0;881.360;39.159;60.985;72.308;11.530;254;0;0;184.235;38.542;148.359;328.928;393.794;27.720;62;0;937.405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2014;1.902.332;0;0;0;0;0;0;0;0;0;59.297;150.827;422.384;42.640;0;0;675.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.287;0;0;0;0;1.287;24;117.048;34.039;60.207;2.508;1.331;0;215.157;1.010.741
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;03/2014;1.895.934;0;206;736;1.060;29;1;0;2.033;2.694;88.183;64.614;60.961;5.295;551;0;222.298;286;17.465;44.533;75.283;15.137;19;0;152.723;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;20.995;278.209;717.782;80.841;8.433;1.384;0;1.107.644;18.089;132.441;79.275;48.129;14.485;2.245;116.571;411.235;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;03/2014;1.881.123;8.250;27.226;58.149;57.669;4.545;58;0;155.897;34.804;178.262;136.581;10.128;14;0;0;359.788;63.062;170.456;396.582;416.743;5.934;0;0;1.052.779;0;0;0;0;0;0;0;0;28.593;39.377;4.429;17;0;0;0;72.416;0;618;2.058;0;0;0;0;2.676;7.598;70.474;152.219;2.947;723;1.035;68;235.064;2.503
PERNAMBUCANAS;40.699;n1;C;2;;197;SAO PAULO;SP;03/2014;1.733.209;333;2.241;5.330;906;0;0;0;8.810;226.135;357.954;239.978;9.209;0;0;0;833.276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426.791;349.462;1.049;0;0;0;777.301;0;0;0;0;0;0;0;0;26.785;43.607;37.570;5.859;0;0;0;113.821;0
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;03/2014;1.651.295;24.070;154.553;363.009;488.295;108.256;10.612;0;1.148.795;282;2.028;4.235;6.533;1.370;151;0;14.599;16;2.173;5.737;10.625;4.997;14;0;23.562;0;0;0;0;0;0;0;0;59.349;404.215;0;0;0;0;0;463.564;0;0;0;0;0;0;0;0;0;470;305;0;0;0;0;775;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;03/2014;1.351.533;1.100;272;798;640;1;0;0;2.809;48.636;64.578;40.775;113;0;0;0;154.102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259.884;705.727;228.758;252;0;0;0;1.194.622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;03/2014;1.229.807;2.685;50.611;123.335;292.353;174.867;7.049;0;650.899;1.683;8.153;31.904;2.014;677;305;0;44.736;0;0;0;0;0;0;0;0;107;2.174;7.061;18.530;18.062;75.599;51.108;172.641;0;254.384;0;0;0;0;0;254.384;868;4.665;10.533;21.007;11.486;10.890;0;59.449;2.027;16.538;19.824;1.054;845;3.708;3.703;47.698;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;03/2014;1.151.907;6;164;398;281;0;0;0;848;5.169;96.675;248.706;291.758;25.310;772;0;668.390;1.807;22.193;62.084;82.355;2.062;0;0;170.501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.290;78.704;143.549;81.974;4.412;239;0;312.168;0
BIC;32.119;b1;C;2;;199;SAO PAULO;SP;03/2014;1.131.261;9.436;76.847;211.281;363.134;114.048;4.480;0;779.226;4.134;19.083;18.507;23.096;4.213;290;79;69.402;3.981;20.505;51.304;75.191;8.367;2;0;159.350;0;45;135;331;292;1.102;371;2.276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;592;51.274;35.849;16.045;11.876;5.369;0;121.006;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;03/2014;1.073.546;7;2;0;0;0;0;0;9;259.929;577.822;235.438;348;0;0;0;1.073.537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;03/2014;1.071.452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;48;46;101;0;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.584;33.793;110.882;276.370;231.658;410.852;0;1.069.139;170;235;427;1.090;79;92;0;2.094;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;03/2014;1.043.613;97;58.147;64.676;149.794;124.746;35.630;0;433.089;2.222;66.329;109.565;222.964;172.081;37.361;0;610.524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;03/2014;1.040.712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.286;135.055;347.790;503.518;42.055;8;0;1.040.712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;03/2014;962.006;0;2;709;6;0;0;0;717;2.466;32.510;39.724;37.363;18.113;4.195;0;134.372;97;1.265;3.203;4.369;269;0;0;9.202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.779;89.863;367.680;173.070;1.219;22.893;0;659.506;5.519;30.003;22.114;37.482;22.335;13.352;27.405;158.209;0
