Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;12/2019;13.579.823;3.740;1.846.684;469.246;474.717;436.005;6.631;0;3.237.024;0;5.970;17.328;28.381;6.460;0;0;58.138;0;253.525;322.525;307;0;0;0;576.357;0;4.145.694;796.342;13.081;392;0;0;4.955.509;0;645.365;1.800.900;600.822;487.633;0;0;3.534.721;82.071;335.894;24.996;0;0;0;2;442.963;0;328;983;341;0;0;0;1.652;0;144.466;620.323;8.669;0;0;0;773.458;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;12/2019;12.124.055;2.834;35.539;80.665;122.994;31.962;59;0;274.054;7.506;430.550;1.290.460;3.058.256;1.482.139;57.601;0;6.326.512;0;0;0;0;0;0;0;0;0;1.255.606;1.484.168;0;0;0;0;2.739.774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.251;350.842;927.975;1.224.811;241.176;25.659;0;2.783.715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;12/2019;12.108.141;2.462;312.355;586.246;659.457;196.053;9.776;0;1.766.349;14.826;181.641;424.281;546.623;74.796;511;0;1.242.678;0;848;0;0;0;0;0;848;0;1.609.956;302.851;102.205;67.590;0;0;2.082.602;68.250;439.614;865.570;998.707;213.307;31.243;0;2.616.691;56.595;8.669;183.395;145.911;127.099;497.512;675.597;1.694.777;6.552;94.277;260.332;407.527;189.459;10.012;0;968.159;9.433;72.022;217.417;94.023;39.516;39.631;0;472.042;0;0;0;0;0;0;0;0;1.263.994
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;12/2019;10.289.167;0;0;0;0;0;0;0;0;0;34;6;270;0;0;0;311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.991;288.090;804.145;1.738.967;962.959;1.524.664;68.255;5.403.071;1.092;270.791;794.131;1.571.394;1.043.982;1.203.925;470;4.885.785;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;12/2019;10.239.098;7.803;34.015;83.980;100.160;17.704;1.549;0;245.210;22.179;491.114;1.327.388;2.117.833;751.099;5.402;0;4.715.014;0;0;0;0;0;0;0;0;13.239;756.884;2.293.469;15.154;0;0;0;3.078.746;0;0;0;0;0;0;0;0;0;61.908;0;0;0;0;0;61.908;31.802;282.896;697.381;956.772;168.270;1.099;0;2.138.220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;12/2019;8.825.103;58.063;495.770;1.318.736;1.520.520;451.715;168.080;26.471;4.039.355;535;13.295;36.089;70.070;36.431;29.733;0;186.152;26.068;358.894;188.206;0;0;0;0;573.168;3.603;113.260;20.029;0;0;0;0;136.892;2.020;290.269;510.873;3.756;725;0;0;807.643;170.755;200.280;322.197;309.485;181.600;264.308;103.869;1.552.493;10.404;49.768;132.792;261.783;111.363;77.855;0;643.966;1.254;69.215;220.405;27.198;18.708;17.407;273;354.461;19.452;17.745;66.433;212.530;94.505;2.394;0;413.060;117.912
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;12/2019;8.130.029;5.491;61.861;433.752;590.351;503.684;25.745;0;1.620.886;0;0;0;0;0;0;0;0;0;4.134;21.950;0;0;0;0;26.084;0;401;0;0;0;0;0;401;96.553;970.448;2.093.540;1.925.437;542.894;60.564;0;5.689.436;22.451;14.204;59.536;35.830;20.014;20.663;0;172.698;0;1.480;4.625;4.803;0;0;0;10.909;20.944;64.321;209.173;161.179;92.214;61.784;0;609.616;0;0;0;0;0;0;0;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;12/2019;7.935.662;1.840;202.556;136.834;189.127;45.512;3.333;0;579.203;151;8.725;27.024;54.543;8.195;1.587;0;100.225;0;2.472;10.010;0;0;0;0;12.481;80;1.073;2.086;4.182;1.627;212;0;9.260;25.569;978.458;1.094.360;700.785;113.528;3.000;0;2.915.700;77.769;197.004;234.227;134.484;15.401;1.276;34.874;695.036;0;0;0;0;0;0;0;0;0;73.524;85.993;15.244;0;0;0;174.761;0;0;0;0;0;0;0;0;3.448.996
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;12/2019;7.210.100;0;172.259;375.939;372.194;11.333;55.000;0;986.725;0;0;0;0;0;0;0;0;0;98.502;70.366;0;0;0;0;168.868;0;963.220;152.914;5.463;1.732;0;0;1.123.330;0;1.008.594;1.758.113;304.314;78.196;0;0;3.149.216;0;49.081;1.581.699;18.397;0;0;0;1.649.177;0;266;620;118;0;0;0;1.004;0;48.811;71.769;11.200;0;0;0;131.780;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;12/2019;5.739.574;0;90.594;185.141;12.365;0;0;0;288.100;161;21.329;94.179;28.070;2.349;0;0;146.089;0;0;0;0;0;0;0;0;16.393;2.351.540;2.788.341;76.898;36.932;35.280;0;5.305.385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;12/2019;5.563.407;21.259;53.086;134.071;215.275;73.795;118.892;193;616.572;14.306;80.435;197.623;295.223;11.678;16.216;20;615.500;1.419;1.211;3.859;62;0;0;0;6.551;342;5.075;550;0;0;0;0;5.966;1.171;97.602;744.590;0;0;0;0;843.363;5.065;11.934;28.922;36.819;13.101;50.487;77.127;223.455;7.202;63.089;160.260;402.232;374.804;1.359.551;486.540;2.853.677;6.567;14.474;44.337;312.460;20.005;480;0;398.323;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;12/2019;4.903.447;8.893;1.409.870;1.334.911;5;0;0;0;2.753.679;4.729;95.737;248.856;439.032;179.271;386;0;968.012;0;0;0;0;0;0;0;0;724;71.361;17.491;16;0;0;0;89.592;0;0;0;0;0;0;0;0;10.288;7.511;3.866;7.465;2.852;0;0;31.982;5.337;69.602;186.303;365.951;131.652;187;0;759.032;243;3.053;68.950;115.489;90.424;22.991;0;301.150;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;12/2019;4.827.221;629;6.239;13.682;27.498;14.009;19.965;0;82.023;3.735;222.408;630.200;1.208.662;453.864;2.811;0;2.521.679;0;0;0;0;0;0;0;0;1;225.371;133.698;0;0;0;0;359.070;0;0;0;0;0;0;0;0;31;1.863;6.508;14.515;6.713;3.000;0;32.631;10.562;199.648;512.829;835.823;248.497;24.459;0;1.831.819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;12/2019;4.312.915;2.907;87.815;379.983;303.447;17.902;0;0;792.054;882;135.652;282.004;303.023;50.202;27.697;0;799.460;0;157.933;123.130;0;0;0;0;281.063;3;903.333;303.138;3.830;0;0;0;1.210.304;0;157.202;160.889;131.197;0;0;0;449.289;10.516;602;1.400;0;0;0;0;12.518;334;47.199;134.555;407.962;168.049;8.894;0;766.993;0;70;241;662;262;0;0;1.236;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;12/2019;4.259.349;3.513;48.055;112.783;221.458;144.689;9.253;100.148;639.898;2.788;59.256;143.181;306.900;139.158;59.504;766;711.554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.822;16.816;59.021;63.547;15.602;367;0;157.175;8.673;139.052;363.955;815.053;478.751;342.727;32.633;2.180.844;383;86.441;181.225;124.662;100.183;76.983;0;569.878;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2019;4.184.085;0;132.314;332.763;472.642;3.191;0;46.746;987.656;0;0;0;0;0;0;0;0;177;31.185;32.257;0;0;0;0;63.618;19.063;1.886.556;289.318;0;0;0;3.172;2.198.109;9.315;173.520;175.039;142.272;12.747;0;16.842;529.736;315;7.913;35.150;3.369;169;0;41.325;88.241;0;14.414;66.265;121.492;0;0;0;202.171;0;0;6.196;0;0;0;0;6.196;0;0;0;0;0;0;0;0;108.359
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;12/2019;4.070.367;1.432;117.653;301.492;502.869;108.438;19.316;5.751;1.056.950;0;90.254;12.591;23.992;9.564;0;0;136.401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.112;170.108;417.549;327.430;81.986;0;0;1.016.185;371;12.571;201.979;348.762;60.707;15.000;0;639.390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.221.442
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;12/2019;3.985.050;0;16.497;56.205;153.427;0;0;0;226.130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.049.359;2.416.498;263.017;0;0;0;3.728.874;0;0;0;0;30.046;0;0;30.046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;12/2019;3.955.858;12.877;423.499;751.026;617.150;60.587;0;0;1.865.139;110;136;355;727;57;0;0;1.386;12.112;405.735;294.595;43.325;0;0;0;755.767;6.737;300.361;26.346;0;0;0;0;333.444;4.370;315.705;323.296;112.064;15.208;0;0;770.643;470;75.906;54.630;8.313;2.145;1.160;0;142.622;0;0;0;0;0;0;0;0;0;0;26.920;0;0;0;0;26.920;0;0;0;0;0;0;0;0;59.937
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;12/2019;3.839.648;0;1.404;2.008;343;0;0;0;3.755;2.224;203.790;539.156;1.162.064;402.419;1.650;0;2.311.303;0;0;0;0;0;0;0;0;0;43.770;0;0;0;0;0;43.770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.052;140.500;391.827;728.093;215.780;569;0;1.480.821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;12/2019;3.481.968;5.247;108.870;149.844;342.928;0;0;0;606.889;0;0;116.843;315.848;115.848;546.103;322.644;1.417.285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.780;883.543;91.515;71.386;0;0;1.067.223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390.571
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;12/2019;3.390.198;73.708;315.922;648.950;528.569;98.032;79.199;0;1.744.380;0;0;9.885;4.103;0;0;0;13.988;7;17.728;43.489;43.826;0;0;0;105.049;9.225;328.390;212.605;0;0;0;0;550.219;29.685;167.725;367.747;97.091;267;0;0;662.515;8.357;17.086;24.990;45.950;43.971;65.253;0;205.607;0;7.572;25.535;14.973;6.926;0;0;55.006;0;330;0;0;0;0;0;330;0;0;0;0;0;0;0;0;53.105
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;12/2019;3.339.250;0;0;0;0;0;0;0;0;3.025;355.394;244.311;248.384;15.704;14;0;866.831;0;0;0;0;0;0;0;0;0;643.713;1.815.357;0;0;0;0;2.459.069;0;0;0;0;0;0;0;0;0;839;9.767;2.559;184;0;0;13.349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;12/2019;3.230.867;68.639;191.216;249.747;298.631;55.494;5.749;0;869.476;0;0;0;0;0;0;0;0;921;31.098;14.831;1.335;0;0;0;48.185;378;661.965;569.453;2.167;0;0;0;1.233.962;31.232;259.133;226.131;141.318;0;0;0;657.814;44.158;23.639;7.468;6.532;0;0;0;81.797;0;0;0;0;0;0;0;0;1.663;33.543;90.660;13.261;0;0;0;139.126;0;0;0;0;0;0;0;0;200.507
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;12/2019;2.728.948;0;55.601;218.271;90.687;46.292;0;0;410.851;0;0;0;361.544;0;0;0;361.544;0;0;0;0;0;0;201.353;201.353;0;215.985;23.057;0;0;0;0;239.041;0;172.999;1.232.247;61.657;46.243;0;0;1.513.146;0;1.499;1.515;0;0;0;0;3.013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;12/2019;2.502.457;0;53.549;207.295;238.768;113.383;90;0;613.085;800;20.449;55.297;118.107;60.360;8.357;459;263.830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.863;209.470;925.783;2.644;0;0;63;1.150.823;50;27.812;68.861;168.362;80.268;22.339;390;368.082;0;2.418;7.437;33.619;22.070;41.093;0;106.637;0;0;0;0;0;0;0;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;12/2019;2.264.099;0;4.821;45.442;30.000;60.000;0;0;140.263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562.570;755.127;806.140;0;0;0;2.123.837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;12/2019;2.153.610;9.333;107.263;261.344;264.775;21.372;1.225;0;665.312;0;0;0;0;0;0;0;0;7.426;173.486;0;0;0;0;0;180.912;1.578;664.679;92.541;24.873;0;0;0;783.671;18.256;158.038;135.902;22.327;0;0;0;334.523;197;1.847;13.457;15.636;12.757;8;0;43.903;0;645;1.227;449;0;0;0;2.320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142.968
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;12/2019;2.075.744;0;0;0;0;0;0;0;0;2.601;305.053;717.813;741.737;21.237;0;0;1.788.442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;519;214.470;66.858;5.455;0;0;0;287.303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
