Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;12/2005;2.463;40.873;1.894.363;217.604;-8.741;208.863;0;0;0;0;0;99.233;34.827;93.048;2.373.669;0;2.373.669
BRB;31976;b1;;C;1;BRASILIA;DF;12/2005;41.970;127.507;268.256;1.267.387;-85.547;1.181.840;0;0;0;0;0;261.653;314.912;67.454;2.263.591;0;2.263.591
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;12/2005;39.018;129.790;246.888;1.397.706;-328.954;1.068.752;393;44.589;11.352;-3.526;52.808;409.061;63.902;195.349;2.205.570;11.352;2.194.217
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2005;18.227;784.249;290.837;963.211;-29.895;933.316;0;0;0;0;0;59.786;2.481;64.428;2.153.324;0;2.153.324
BEC;30214;b1;;C;1;FORTALEZA;CE;12/2005;48.185;275.780;1.211.858;266.979;-9.811;257.168;0;0;0;0;0;74.905;115.370;20.810;2.004.077;0;2.004.077
PINE;50304;b1;;C;2;SAO PAULO;SP;12/2005;7.047;206.832;899.191;811.579;-11.699;799.880;0;0;0;0;0;32.517;20.041;16.542;1.982.052;0;1.982.052
BES;51482;b2;;C;3;SAO PAULO;SP;12/2005;11.326;79.570;1.353.065;0;0;0;0;0;0;0;0;439.184;293;26.555;1.909.993;0;1.909.993
AMEX;51145;b1;;C;3;SAO PAULO;SP;12/2005;62.182;140.031;137.730;187.308;-18.841;168.467;0;1.362;0;0;1.362;1.307.688;3.629;24.406;1.845.495;0;1.845.495
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;12/2005;1.937;43.384;297.984;1.519.883;-39.191;1.480.692;0;0;0;0;0;15.061;410;5.166;1.844.635;0;1.844.635
BMC;30276;b1;;C;2;SAO PAULO;SP;12/2005;31.789;34.307;893.203;586.493;-38.915;547.578;90;4.539;1.738;-79;6.287;228.141;59.990;37.015;1.838.310;1.738;1.836.572
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;12/2005;428;184.559;1.483.824;1.350;0;1.350;0;0;0;0;0;163.655;903;310;1.835.030;0;1.835.030
ING;51073;b1;;C;3;SAO PAULO;SP;12/2005;661;123.219;959.179;209.329;0;209.329;0;0;0;0;0;463.101;855;28.269;1.784.614;0;1.784.614
SOFISA;31873;b1;;I;2;SAO PAULO;SP;12/2005;85.046;355.363;194.279;794.099;-15.028;779.071;0;496;133;-2;627;30.448;178.291;60.737;1.683.863;133;1.683.730
BANCO WESTLB DO BRASIL S.A.;61088183;b1;;I;3;SAO PAULO;SP;12/2005;9.621;237.837;770.482;95.950;-8.324;87.626;0;0;0;0;0;451.566;11.591;29.721;1.598.445;0;1.598.445
BESC S/A - CREDITO IMOBILIARIO;83725150;n1;;I;1;FLORIANOPOLIS;SC;12/2005;248;195.669;918.563;83.294;-7.188;76.106;0;0;0;0;0;3.939;387.007;327;1.581.858;0;1.581.858
BANCO JOHN DEERE S.A.;91884981;b1;;I;3;PORTO ALEGRE;RS;12/2005;108;60.476;20.009;1.459.450;-52.724;1.406.726;0;0;0;0;0;21.440;5.844;2.160;1.516.764;0;1.516.764
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.;38486817;b4;;I;1;BELO HORIZONTE;MG;12/2005;1.052;261.210;418.980;709.284;-86.178;623.105;0;0;0;0;0;183.908;738;25.067;1.514.059;0;1.514.059
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2005;245;71.783;753.473;320.603;-3;320.600;0;0;0;0;0;310.195;2.171;16.099;1.474.565;0;1.474.565
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;12/2005;230;285.613;132.067;593.668;-84.989;508.679;0;0;0;0;0;12.628;480.911;8.027;1.428.156;0;1.428.156
BANCO BGN S.A.;558456;b1;;I;2;RECIFE;PE;12/2005;320;7.381;841.834;555.771;-44.083;511.688;0;0;0;0;0;12.955;42.953;9.866;1.426.997;0;1.426.997
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL - CENTRAL SICREDI RS;87437687;b3C;;I;2;PORTO ALEGRE;RS;12/2005;29;470.416;885.321;15.812;-21;15.791;0;0;0;0;0;2.898;28.359;17.526;1.420.340;0;1.420.340
BANCO FIDIS DE INVESTIMENTO S.A.;62237425;b2;;I;3;BETIM;MG;12/2005;53.609;170.062;64.069;1.003.340;-11.952;991.388;0;0;0;0;0;112.313;600;339;1.392.379;0;1.392.379
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;12/2005;3.163;100.486;201.417;678.517;-51.731;626.786;0;0;0;0;0;221.656;54.437;53.018;1.260.964;0;1.260.964
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;12/2005;15.322;132.263;598.299;268.818;-20.918;247.899;0;0;0;0;0;45.136;124.703;40.005;1.203.628;0;1.203.628
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;12/2005;8.493;0;7.878;0;0;0;139.468;970.010;37.110;-21.646;1.124.942;86.942;0;2.166;1.230.421;37.110;1.193.311
DRESDNER;51059;b1;;C;3;SAO PAULO;SP;12/2005;3.019;29.883;633.290;41.378;-1.809;39.568;0;0;0;0;0;407.645;9.817;12.483;1.135.704;0;1.135.704
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;12/2005;316;1.000.801;13.254;0;0;0;0;0;0;0;0;24.390;1.013;60.082;1.099.857;0;1.099.857
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;12/2005;31.195;115.000;0;952.365;-19.921;932.444;0;0;0;0;0;17.675;900;0;1.097.214;0;1.097.214
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;12/2005;201;0;348.574;784.254;-63.088;721.166;0;0;0;0;0;2.275;92;3.450;1.075.759;0;1.075.759
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;12/2005;35.949;193.288;233.264;200.239;-21.611;178.628;0;0;0;0;0;15.069;286.812;35.726;978.738;0;978.738
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;12/2005;339;141.491;655.350;0;0;0;0;0;0;0;0;166.803;0;11.908;975.891;0;975.891
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;12/2005;3.240;325.601;100.504;419.413;-6.837;412.576;107;12.595;5.379;-55;18.026;48.423;23.578;33.225;965.173;5.379;959.794
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;12/2005;4.578;0;566.508;48.134;0;48.134;0;0;0;0;0;280.799;71;12.407;912.496;0;912.496
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;12/2005;1.897;4.641;0;795.186;-37.652;757.534;587;71.261;10.824;-3.613;79.059;24.006;4.571;29.875;901.582;10.824;890.758
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;12/2005;2.460;0;121.128;624.674;-14.729;609.944;249;121.136;13.242;-569;134.058;14.213;1.264;2.310;885.377;13.242;872.135
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;12/2005;2.149;22.982;46.328;732.864;-21.535;711.329;0;0;0;0;0;36.807;6.788;30.599;856.982;0;856.982
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;12/2005;6.554;0;1.834;815.425;-10.056;805.368;68;9.108;2.757;-90;11.843;30.504;33;1.691;857.828;2.757;855.071
MERRILL LYNCH;51255;b2;;C;3;SAO PAULO;SP;12/2005;352;0;585.688;0;0;0;0;0;0;0;0;220.771;81;30.373;837.266;0;837.266
BANCO CACIQUE S.A.;33349358;b1;;I;2;SAO PAULO;SP;12/2005;4.397;196.112;31.551;593.876;-35.336;558.540;0;0;0;0;0;19.408;4.247;22.750;837.006;0;837.006
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;12/2005;582;17.611;0;724.988;-8.677;716.311;278;57.478;8.241;-589;65.409;9.756;4.613;4.319;818.601;8.241;810.360
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;12/2005;2.216;216.397;363.430;85.341;-183;85.158;0;0;0;0;0;67.892;322;38.336;773.751;0;773.751
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;12/2005;1.858;103.250;234.222;327.402;-10.278;317.124;0;0;0;0;0;86.406;5.841;23.875;772.576;0;772.576
BANCO DE TOKYO-MITSUBISHI BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;12/2005;7.880;165.742;238.135;198.603;-2.103;196.500;0;0;0;0;0;149.398;1.067;5.852;764.573;0;764.573
COOPERATIVA DE CRÉDITO RURAL COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;12/2005;741;0;294.139;439.856;-9.246;430.610;0;0;0;0;0;841;7.530;17.872;751.734;0;751.734
BANIF;20255;b1;;C;3;SAO PAULO;SP;12/2005;5.931;29.199;208.057;316.486;-3.655;312.831;0;0;0;0;0;122.660;4.053;44.106;726.838;0;726.838
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;12/2005;459;7.101;296.689;531.297;-128.455;402.843;0;0;0;0;0;9.134;4.359;5.813;726.398;0;726.398
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;12/2005;5.611;127.958;339.325;161.108;-58;161.050;0;0;0;0;0;58.492;6.137;1.909;700.482;0;700.482
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;12/2005;227;0;384.704;259.135;-1.550;257.585;0;0;0;0;0;27.607;23;513;670.659;0;670.659
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;12/2005;8.023;72;11.953;591.794;-75.645;516.148;0;0;0;0;0;37.328;49.397;22.155;645.076;0;645.076
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;12/2005;690;4.778;301.888;364.282;-55.631;308.651;0;0;0;0;0;5.596;287;12.619;634.508;0;634.508
UBS;31103;b1;;C;3;RIO DE JANEIRO;RJ;12/2005;2.630;127.906;269.999;0;0;0;0;0;0;0;0;111.413;209;37.478;549.636;0;549.636
PARANA BANCO S.A.;14388334;b1;;I;2;CURITIBA;PR;12/2005;1.842;47.822;34.150;396.224;-14.155;382.069;0;0;0;0;0;6.645;159;62.396;535.085;0;535.085
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;12/2005;171;0;31.734;61.127;-13.836;47.291;0;0;0;0;0;37.069;393.625;1.603;511.494;0;511.494
HONDA;51396;b2;;C;3;SAO PAULO;SP;12/2005;1.643;20.139;0;475.884;-18.370;457.514;5;1.482;332;-8;1.812;10.379;13.552;447;505.486;332;505.154
COOPERATIVA CENTRAL DE CRÉDITO DO PARANÁ - CENTRAL SICREDI PR;80230774;b3C;;I;2;CURITIBA;PR;12/2005;10;186.802;290.120;5.947;-1;5.945;0;0;0;0;0;1.012;11.734;7.462;503.086;0;503.086
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;12/2005;773;0;10.609;0;0;0;9.511;451.810;12.726;-6.500;467.547;19.017;134;10.048;508.128;12.726;495.401
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;12/2005;1.251;69.916;175.509;71.482;-2.139;69.343;0;0;0;0;0;91.082;45.092;2.241;454.434;0;454.434
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;12/2005;624;7.004;239.535;176.563;-4.941;171.621;0;0;0;0;0;10.901;12.531;7.039;449.256;0;449.256
VR;50524;b1;;C;2;BARUERI;SP;12/2005;343;54.558;25.647;56.126;-3.705;52.421;0;0;0;0;0;273.202;5.971;27.101;439.243;0;439.243
CREDIT LYONNAIS;51066;b1;;C;3;SAO PAULO;SP;12/2005;8.151;95.246;68.571;51.825;0;51.825;0;0;0;0;0;180.366;438;24.108;428.704;0;428.704
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;12/2005;177;27.011;329.095;16.601;-100;16.501;0;0;0;0;0;6.716;5.082;7.930;392.514;0;392.514
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;12/2005;51;0;74.318;306.017;-4.844;301.173;0;0;0;0;0;2.160;2.607;6.411;386.720;0;386.720
AGORA-SENIOR CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A;74014747;n2;;I;2;RIO DE JANEIRO;RJ;12/2005;703;29.494;75.739;19.531;0;19.531;0;0;0;0;0;240.984;179;18.511;385.141;0;385.141
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;12/2005;849;42.840;78.512;232.838;-6.086;226.753;0;0;0;0;0;3.061;1.341;25.500;378.855;0;378.855
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;12/2005;92;177.512;160.917;10.726;-80;10.646;0;0;0;0;0;2.479;16.012;6.063;373.721;0;373.721
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;12/2005;777;1.687;155.585;76.833;-3.908;72.925;0;0;0;0;0;115.075;732;17.744;364.525;0;364.525
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;12/2005;530;8.967;311.453;24.977;-887;24.090;0;0;0;0;0;5.249;164;10.211;360.663;0;360.663
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;12/2005;341;4.500;14.644;267.503;-29.883;237.620;0;0;0;0;0;30.042;41.925;19.992;349.064;0;349.064
COOPERATIVA CENTRAL DE CRÉDITO RURAL DO ESTADO DE SÃO PAULO;63917579;b3C;;I;2;SAO PAULO;SP;12/2005;28;55.255;250.970;17.159;-7.966;9.194;0;0;0;0;0;20.195;8.880;3.893;348.415;0;348.415
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;12/2005;7.514;36.192;94.329;112.814;-4.302;108.512;0;0;0;0;0;66.305;3.711;19.195;335.758;0;335.758
FATOR;50122;b1;;C;2;SAO PAULO;SP;12/2005;1.542;85.071;94.403;27.898;-253;27.645;0;0;0;0;0;79.900;1.023;45.073;334.658;0;334.658
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;12/2005;49.194;12.771;45.567;159.666;-5.849;153.817;0;0;0;0;0;41.694;1.671;16.233;320.948;0;320.948
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO ESTADO DE MINAS GERAIS LTDA. - CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;12/2005;26;107.362;171.681;8.263;-1.058;7.205;0;0;0;0;0;2.848;17;10.252;299.391;0;299.391
BANCO SAFRA DE INVESTIMENTO S.A.;7002898;b2;;I;2;SAO PAULO;SP;12/2005;1.226;220.144;61.444;0;0;0;0;0;0;0;0;14.051;0;0;296.864;0;296.864
BANCO PECUNIA S.A.;60850229;b1;;I;2;SAO PAULO;SP;12/2005;105;61.599;16.295;175.965;-12.634;163.331;0;0;0;0;0;12.093;19.005;9.666;282.094;0;282.094
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DE SERTÃOZINHO;71328769;b3S;;I;2;SERTAOZINHO;SP;12/2005;400;0;24.365;169.711;-16.733;152.978;0;0;0;0;0;14.792;73.231;6.927;272.693;0;272.693
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;;I;2;BELO HORIZONTE;MG;12/2005;475;88.786;169.814;236;-7;229;0;0;0;0;0;1.210;2.268;3.952;266.733;0;266.733
TRADICAO S/A CREDITO IMOBILIARIO;15213192;n1;;I;2;SALVADOR;BA;12/2005;36;0;0;234.180;-104.596;129.584;0;0;0;0;0;9.514;124.531;134;263.800;0;263.800
