Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;06/2020;11.514.496;20.059;372.442;1.008.318;2.186.764;1.577.149;2.111.600;0;7.276.332;30.352;323.534;489.024;791.196;513.641;303.209;0;2.450.956;508;6.446;16.148;22.292;4.930;0;0;50.324;518;20.700;51.384;135.086;129.685;551.382;428.300;1.317.055;0;0;0;0;0;0;0;0;1.340;48.449;89.295;32.560;15.964;10.788;0;198.395;7.305;32.840;87.553;24.728;9.238;9.824;49.947;221.435;0
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;S4;41;SAO PAULO;SP;06/2020;10.769.405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.278.585;1.929.594;786;0;0;0;9.208.965;0;0;0;0;0;0;0;0;727.702;517.062;310.318;5.357;0;0;0;1.560.440;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;06/2020;10.192.134;7.388;64.458;185.543;343.283;192.674;117.678;27;911.050;232.718;296.472;265.929;11.902;272;117;0;807.411;24;11;22;32;1;0;0;90;0;0;0;0;0;0;0;0;404.936;3.697.654;1.234.232;1.760.765;537.214;43.181;0;7.677.981;0;0;0;0;0;0;0;0;426;531;39.193;13.635;3.704;4.695;0;62.183;733.418
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;06/2020;10.078.835;0;38.599;98.787;154.219;57.214;16.298;0;365.116;0;43;156;391;227;141;0;958;0;2.421;6.868;15.248;3.535;760;0;28.833;0;5.768;14.517;38.101;37.369;167.812;155.345;418.913;0;0;0;0;0;0;0;0;0;589.714;1.285.923;3.086.276;2.194.057;2.065.411;11;9.221.391;167;3.853;11.820;23.308;4.372;104;0;43.624;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;06/2020;9.635.543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.608.168;5.039.247;2.463.791;524.331;7;0;0;9.635.543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;06/2020;8.613.832;67.199;482.570;1.312.917;2.445.218;1.412.757;712.872;0;6.433.533;2.890;110.991;18.316;20.522;9.056;1;0;161.775;38.278;154.042;365.539;486.299;47.053;1.359;0;1.092.569;0;40;69;188;200;1.334;330;2.160;34.048;492.203;9.532;2.204;834;43;0;538.864;0;0;551;734;0;0;0;1.285;8.488;99.558;96.102;117.221;24.538;37.705;34;383.645;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2020;7.469.259;1.103;5.319;17.926;19.908;2.359;38;0;46.653;432;6.063;23.551;63.795;36.904;120;0;130.864;129.091;946.468;2.531.429;3.223.955;459.582;1.216;0;7.291.741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;06/2020;7.274.021;3.834;11.801;33.714;38.336;7.541;47;0;95.273;2.495;4.869;10.476;1.756;0;0;0;19.596;18.247;154.094;404.141;593.996;105.543;242;0;1.276.264;0;0;0;0;0;0;0;0;483.825;3.576.293;1.627.114;124.117;20.309;2;0;5.831.661;0;0;0;0;0;0;0;0;1.025;7.815;18.500;21.478;2.403;7;0;51.227;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;06/2020;7.017.850;3.848;81.639;208.059;415.793;215.861;59.736;0;984.937;1.186;19.803;56.715;105.643;46.897;19.997;0;250.241;0;0;3;4;2;0;0;9;24;1.669;4.061;10.978;10.429;47.300;46.232;120.693;22.111;578.797;2.640.488;12.059;42;0;0;3.253.498;0;92.003;350.258;738.358;574.138;615.090;0;2.369.846;190;389;3.533;8.799;8.191;17.525;0;38.627;0
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2020;6.925.098;66.267;322.990;937.307;1.406.319;684.562;288.782;885;3.707.111;40.484;56.720;111.081;31.311;0;0;0;239.596;264;639;1.599;3.010;522;0;0;6.034;0;0;0;0;0;0;0;0;129.463;1.737.081;634.493;179.370;15.342;0;0;2.695.748;0;4.351;3.102;1.048;0;0;0;8.500;16.230;42.467;80.313;90.580;28.284;10.235;0;268.108;0
BANCO GM S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2020;6.746.748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.565;916.910;2.223.882;3.022.376;513.193;821;0;6.746.748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;8;BELEM;PA;06/2020;5.867.619;11.467;222.872;847.698;1.546.629;872.006;977.816;0;4.478.488;20.716;216.056;450.276;394.196;123.544;30.726;0;1.235.515;0;0;0;0;0;0;0;0;0;129;436;1.041;863;2.663;1.295;6.428;4.650;33.477;13.363;1.035;0;0;1;52.526;0;2.285;2.423;925;283;191;0;6.107;2.721;10.696;20.966;29.659;13.925;10.417;172;88.556;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2020;5.621.959;427;13.929;36.015;51.310;17.032;464;0;119.176;1.162;5.586;13.724;10.161;105;1;0;30.739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.332;29.873;9.495;3;0;0;0;43.703;21.678;31.776;52.920;576.703;13.873;4.051;0;701.002;63.479;2.491.864;2.059.828;108.967;1.838;1.209;154;4.727.340;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;06/2020;5.584.163;0;0;0;0;0;0;0;0;3;136;375;607;65;0;0;1.187;22.540;673.002;1.944.170;2.735.301;173.263;1.902;0;5.550.178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;4.675;12.148;14.356;1.466;21;0;32.799;0
BANCO JOHN DEERE S.A.;91.884.981;b1;I;3;S3;8;INDAIATUBA;SP;06/2020;5.528.807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87.663;55.731;1.462.725;2.234.988;1.256.041;328.926;0;5.426.074;7.702;10.424;56.999;23.093;3.823;693;0;102.734;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2020;4.954.261;0;0;0;0;0;0;0;0;165;803;2.405;4.597;1.612;3;0;9.584;613;5.309;14.767;26.976;11.699;142;0;59.505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124.160;137.000;1.134.302;1.968.223;1.223.155;295.119;0;4.881.959;44;2.531;638;0;0;0;0;3.213;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;06/2020;4.640.889;21.391;335.509;923.694;1.751.810;1.010.385;575.583;0;4.618.372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;850;1.279;3.372;6.731;4.379;5.879;27;22.517;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;06/2020;4.539.726;0;0;0;0;0;0;0;0;27;605;2.824;4.004;1.469;31;0;8.960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.523;468.740;873.820;1.861.970;897.990;311.089;0;4.442.131;0;4.221;14.006;31.377;18.923;20.108;0;88.635;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;06/2020;4.363.775;11.896;72.319;218.878;394.336;238.834;182.638;0;1.118.900;25;33;82;119;17;0;0;276;0;0;0;0;0;0;0;0;7.067;33.711;86.611;214.517;194.756;634.654;314.685;1.486.000;142.537;679.508;198.077;14.858;313;0;8.855;1.044.147;0;0;1.500;0;0;0;0;1.500;7.695;25.876;64.847;182.592;155.472;270.595;5.874;712.952;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;06/2020;4.069.538;14.755;195.299;503.445;805.762;358.669;118.425;0;1.996.356;88.049;310.749;580.793;465.967;111.062;9.263;0;1.565.883;3;750;1.632;1.173;0;0;0;3.558;9;149;1.072;11.632;6.979;21.367;8.598;49.805;10.846;240.351;34.862;433;0;0;0;286.492;7.030;10.966;4.744;11.774;1.212;0;0;35.727;17.376;28.100;33.970;20.739;5.604;48;0;105.837;25.879
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2020;3.903.488;3.827;224.921;587.377;1.007.570;524.787;286.195;0;2.634.678;429;12.799;33.908;55.422;7.328;301;0;110.185;3.522;160.825;412.572;520.280;60.195;97;0;1.157.492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;61;614;374;83;0;0;0;1.131;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;06/2020;3.755.481;0;0;0;0;0;0;0;0;14;29;27;0;0;0;0;71;68.343;564.557;1.304.084;1.720.034;98.392;0;0;3.755.410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;06/2020;3.711.479;213;521;1.414;606;0;0;0;2.753;270.812;162.569;92.472;1.584;0;0;0;527.436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;913.546;1.623.743;633.588;10.413;0;0;0;3.181.290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2020;3.706.149;3;0;0;0;0;0;0;3;21.599;41.343;110.272;192.751;6.936;0;0;372.901;0;0;0;0;0;0;0;0;12;48;118;313;104;337;69;1.002;61.697;235.418;71.488;1.198;0;0;0;369.802;0;15.186;17.800;8.500;0;0;0;41.486;28.715;264.480;890.729;1.528.960;130.119;3.411;74.539;2.920.954;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;06/2020;3.045.486;0;0;0;0;0;0;0;0;56.748;91.206;122.289;69.745;3.087;0;0;343.075;130.000;358.155;762.960;818.714;58.039;0;0;2.127.868;0;0;0;0;0;0;0;0;171.992;267.521;63.731;2.495;0;0;0;505.739;0;0;0;0;0;0;0;0;9.175;30.629;27.661;1.338;0;0;0;68.804;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2020;3.029.284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.265;228.538;511.084;1.106.043;593.971;498.082;356;2.959.340;145;2.407;10.501;22.144;16.733;18.015;0;69.944;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2020;2.912.557;7.298;96.448;278.430;549.439;343.132;259.360;0;1.534.107;5.385;32.908;74.446;68.170;19.634;978;0;201.522;190;2.642;7.678;13.301;3.058;6;0;26.876;188;5.831;17.466;45.904;44.494;186.936;153.078;453.897;12.705;310.713;15.298;3.981;0;0;0;342.697;3.617;39.085;46.309;46.697;12.998;2.886;0;151.591;10.706;42.328;57.252;66.083;14.222;11.269;10;201.868;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;06/2020;2.729.369;12;347;1.274;2.168;710;0;0;4.511;11.763;148.262;403.582;410.184;94.969;2.156;0;1.070.916;499;15.109;42.715;73.146;13.927;11;0;145.407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.467;203.705;902.080;228.640;34.689;904;0;1.375.486;17.580;68.300;37.262;5.906;3.460;540;0;133.049;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;06/2020;2.655.893;0;0;0;0;0;0;0;0;19.432;12.240;5.846;31;0;0;0;37.549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;776.851;1.325.859;497.535;18.100;0;0;0;2.618.344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;06/2020;2.488.785;35;453;1.192;1.264;71;0;0;3.015;19.030;231.135;578.658;756.170;148.151;54.430;4.291;1.791.866;670;13.335;35.905;55.817;8.521;22;0;114.269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.087;94.195;226.386;189.565;32.485;14.571;346;579.635;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2020;2.464.543;29.485;187.873;499.666;923.832;512.012;253.538;4;2.406.410;0;210;186;642;427;302;35;1.802;3.772;8.202;13.944;6.144;109;0;0;32.171;3;41;119;306;303;823;176;1.772;60;393;0;0;0;0;0;453;0;0;0;0;0;0;0;0;0;857;5.070;9.569;4.985;1.454;0;21.935;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;06/2020;2.339.349;2;1;19;1;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415.561;861.919;842.271;141.027;0;0;0;2.260.778;0;0;0;0;0;0;0;0;28.052;46.336;4.158;3;0;0;0;78.548;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;06/2020;2.227.300;0;0;0;0;0;0;0;0;2.345;24.347;297.654;1.609.608;245.518;0;0;2.179.472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;47.700;0;0;47.827;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;06/2020;2.202.433;4.352;55.387;107.993;250.015;210.740;323.514;43;952.043;5.819;108.459;92.003;132.186;84.061;39.067;71;461.665;0;0;0;0;0;0;0;0;466;5.251;14.147;37.830;35.892;146.886;114.442;354.915;39.051;190.449;52.484;290;0;0;0;282.274;2.694;3.242;32.411;32.948;22.530;18.406;0;112.231;3.323;15.500;15.714;3.015;1.422;332;0;39.305;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;06/2020;2.028.956;228;7.282;26.775;56.025;35.815;26.963;0;153.087;3.399;49.984;188.788;124.280;10.233;414;0;377.099;388;9.159;29.409;60.702;24.742;206;0;124.606;0;0;0;0;0;0;0;0;6.822;54.235;16.647;12;0;0;0;77.716;1.859;74.251;519.997;68.085;37.209;7.624;0;709.026;12.128;76.767;319.123;108.828;45.016;25.560;0;587.422;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;06/2020;2.022.124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.408;68.011;183.314;353.572;262.410;744.283;330.409;2.006.408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;348;1.017;2.649;2.409;7.701;1.468;15.716;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2020;1.844.256;1.303;28.022;74.074;154.404;107.059;102.848;0;467.710;2.120;17.933;50.085;43.746;4.388;1.618;0;119.890;561;3.848;17.557;34.104;5.692;11;0;61.772;0;0;0;0;0;0;0;0;9.472;84.413;26.708;26;0;0;0;120.619;3.782;111.754;382.689;237.262;85.967;6.273;0;827.727;13.295;55.019;82.784;65.540;25.483;4.418;0;246.539;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;06/2020;1.797.801;0;22;51;81;9;0;0;164;742.834;623.276;429.865;835;0;0;0;1.796.809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;17;1;0;0;0;0;57;0;0;0;0;0;0;0;0;6;165;412;188;0;0;0;771;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;06/2020;1.756.818;221;7.890;27.676;36.109;20.807;4.472;0;97.174;16.528;138.677;418.406;621.822;375.647;88.563;0;1.659.644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
