Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ALFA;51293;b1;;C;2;SAO PAULO;SP;06/2003;9.572;164.674;1.294.107;2.817.945;-39.683;2.778.262;832;209.204;16.024;-17.336;208.723;411.029;87.172;216.543;5.170.082;16.024;5.154.057
RURAL;31244;b1;;C;2;RIO DE JANEIRO;RJ;06/2003;115.452;429.056;638.446;2.775.901;-131.644;2.644.257;804;44.943;7.783;-6.970;46.561;518.906;533.344;200.455;5.126.476;7.783;5.118.693
BANCO BANQUE NATIONALE DE PARIS BRASIL S.A.;1522368;b1;;I;3;SAO PAULO;SP;06/2003;4.641;1.111.533;1.098.586;410.683;-191;410.491;0;0;0;0;0;1.505.649;2.615;33.211;4.166.726;0;4.166.726
FIBRA;49951;b1;;C;2;SAO PAULO;SP;06/2003;5.867;159.021;2.938.832;537.544;-21.765;515.780;7.661;25.437;24.264;-1.671;55.691;462.562;12.834;16.535;4.167.121;24.264;4.142.857
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;06/2003;51.339;119.359;3.012.112;394.227;-73.887;320.339;0;0;0;0;0;269.772;103.677;75.562;3.952.161;0;3.952.161
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;06/2003;27.688;984.633;402.812;1.611.277;-203.262;1.408.015;292;29.809;13.119;-674;42.546;328.126;413.102;166.805;3.773.727;13.119;3.760.608
VOLKSWAGEN;30764;b2;;C;3;SAO PAULO;SP;06/2003;5.762;14.100;0;2.887.468;-148.369;2.739.099;15.948;536.061;282.730;-21.660;813.080;195.603;18.664;97.416;3.883.724;282.730;3.600.993
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;06/2003;8.438;342.925;742.417;1.342.053;-30.761;1.311.292;0;0;0;0;0;550.991;3.106;137.983;3.097.151;0;3.097.151
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;06/2003;297;629.617;856.367;910.794;-6.391;904.403;0;0;0;0;0;657.629;617;4.152;3.053.082;0;3.053.082
BIC;32119;b1;;C;2;SAO PAULO;SP;06/2003;6.972;229.572;321.764;1.868.567;-47.435;1.821.132;-18;6.928;2.515;-102;9.324;308.312;118.009;42.718;2.857.804;2.515;2.855.289
WESTLB;32078;b1;;C;3;SAO PAULO;SP;06/2003;4.070;984.862;1.028.119;255.172;-15.103;240.069;0;0;0;0;0;452.372;27.501;7.700;2.744.692;0;2.744.692
BANESTES;30159;b1;;C;1;VITORIA;ES;06/2003;51.071;27.292;1.019.241;584.780;-51.473;533.308;330;45.425;23.458;-1.813;67.400;186.863;505.728;71.843;2.462.746;23.458;2.439.288
BANCO DE TOKYO-MITSUBISHI BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;06/2003;102.455;410.240;280.535;746.560;-62.132;684.428;0;0;0;0;0;845.981;3.407;7.348;2.334.394;0;2.334.394
ING;51073;b1;;C;3;SAO PAULO;SP;06/2003;2.149;601.377;795.832;176.667;-554;176.113;0;0;0;0;0;733.790;702;21.769;2.331.732;0;2.331.732
BANCO DO ESTADO DE SANTA CATARINA S.A.;83876003;b1;;I;1;FLORIANOPOLIS;SC;06/2003;43.106;65.450;1.602.518;172.623;-35.919;136.703;0;0;0;0;0;84.374;239.197;100.973;2.272.323;0;2.272.323
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;06/2003;2.220;219.710;1.225.597;132.557;-110;132.447;0;0;0;0;0;554.635;2.621;100.056;2.237.287;0;2.237.287
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;06/2003;9.658;326.436;243.126;1.677.681;-148.381;1.529.300;0;0;0;0;0;81.363;4.448;6.381;2.200.711;0;2.200.711
SS;31323;b1;;C;2;SAO PAULO;SP;06/2003;6.219;81.601;219.108;1.411.142;-54.695;1.356.446;1.371;171.753;80.877;-4.663;249.338;100.594;181.911;84.038;2.279.255;80.877;2.198.378
BANCO GENERAL MOTORS S.A.;59274605;b2;;I;3;SAO PAULO;SP;06/2003;362;28.049;35.239;1.677.510;-35.914;1.641.596;330;71.698;65.124;-382;136.770;176.171;31.417;87.361;2.136.964;65.124;2.071.840
BNL;30513;b1;;C;3;SAO PAULO;SP;06/2003;6.128;218.191;291.375;952.975;-91.202;861.773;0;0;0;0;0;475.064;7.856;45.239;1.905.624;0;1.905.624
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;06/2003;2.226;82.922;72.503;1.730.978;-30.501;1.700.477;49;9.433;2.812;-90;12.203;13.035;265;6.376;1.890.008;2.812;1.887.196
BANCO COOPERATIVO SICREDI S.A. - BANSICREDI;1181521;b1;;I;2;PORTO ALEGRE;RS;06/2003;4.826;1.155.888;91.677;530.591;-2.088;528.503;0;0;0;0;0;14.574;56.981;33.590;1.886.038;0;1.886.038
DRESDNER;51059;b1;;C;3;SAO PAULO;SP;06/2003;6.388;196.296;454.355;507.092;-25.270;481.821;0;0;0;0;0;681.943;14.697;35.793;1.871.293;0;1.871.293
BRB;31976;b1;;C;1;BRASILIA;DF;06/2003;25.479;161.700;309.978;875.582;-93.405;782.177;0;0;0;0;0;186.055;224.894;82.378;1.772.662;0;1.772.662
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;06/2003;2.503;270.529;780.962;172.620;-35.210;137.411;0;0;0;0;0;462.757;56.949;41.428;1.752.538;0;1.752.538
BANCO COOPERATIVO DO BRASIL S.A.;2038232;b1;;I;2;BRASILIA;DF;06/2003;190;165.144;826.065;505.448;-4.529;500.920;0;0;0;0;0;18.132;184.833;13.294;1.708.577;0;1.708.577
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;06/2003;5.791;212.820;296.781;930.516;-41.237;889.280;207;9.051;3.329;-370;12.218;128.550;32.010;41.833;1.619.281;3.329;1.615.952
BANCO FIDIS DE INVESTIMENTO S.A.;62237425;b2;;I;3;SAO PAULO;SP;06/2003;17.298;129.350;238.523;996.713;-5.195;991.518;0;0;0;0;0;61.519;2.734;152.772;1.593.714;0;1.593.714
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;06/2003;890;3.298;1.243.194;250.440;-13.129;237.312;0;0;0;0;0;24.950;10.515;48.326;1.568.485;0;1.568.485
BMC;30276;b1;;C;2;SAO PAULO;SP;06/2003;1.296;34.517;301.525;804.057;-21.122;782.935;217;32.161;15.085;-2.666;44.797;174.040;72.761;39.936;1.451.808;15.085;1.436.723
PEBB;31158;b1;;C;2;RIO DE JANEIRO;RJ;06/2003;293;43.225;1.325.067;4.217;-2.121;2.096;0;0;0;0;0;17.460;73;9.924;1.398.138;0;1.398.138
BANK OF AMERICA;50146;b1;;C;3;SAO PAULO;SP;06/2003;205;60.784;718.844;63.580;-31.760;31.819;0;0;0;0;0;537.652;1.428;41.280;1.392.012;0;1.392.012
IBM BRASIL LEASING ARRENDAMENTO MERCANTIL S/A;34270520;n1;;I;3;RIO DE JANEIRO;RJ;06/2003;13.635;1.586;404.829;0;0;0;101.549;763.736;40.401;-42.624;863.062;135.409;43;5.133;1.423.696;40.401;1.383.295
BBM;30207;b1;;C;2;SALVADOR;BA;06/2003;1.364;343.716;489.090;275.431;-23.591;251.840;5;56;51;-10;103;176.750;6.090;68.863;1.337.817;51;1.337.766
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;06/2003;205;317.799;95.833;614.042;-95.319;518.723;0;0;0;0;0;15.014;366.350;5.614;1.319.536;0;1.319.536
DAIMLERCHRYSLER;51262;b2;;C;3;SAO PAULO;SP;06/2003;12.132;71.155;18.415;883.157;-39.008;844.149;9.494;216.422;78.929;-31.474;273.371;97.852;4.822;44.554;1.366.450;78.929;1.287.521
SOFISA;31873;b1;;I;2;SAO PAULO;SP;06/2003;19.018;162.204;325.247;473.864;-18.658;455.206;85;6.514;4.488;-466;10.621;141.403;109.973;36.331;1.260.002;4.488;1.255.513
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;06/2003;455;815;519.308;650.777;-18.554;632.223;0;0;0;0;0;54.231;2.916;43.960;1.253.908;0;1.253.908
BEC;30214;b1;;C;1;FORTALEZA;CE;06/2003;21.701;173.734;698.532;171.236;-5.237;166.000;0;0;0;0;0;46.020;96.416;13.752;1.216.155;0;1.216.155
BESC S/A - CREDITO IMOBILIARIO;83725150;n1;;I;1;FLORIANOPOLIS;SC;06/2003;631;140.808;643.603;109.986;-9.450;100.537;0;0;0;0;0;5.699;311.708;407;1.203.392;0;1.203.392
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;06/2003;1.617;92.708;944.093;41.595;-3.443;38.152;0;0;0;0;0;66.513;680;23.302;1.167.065;0;1.167.065
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;06/2003;26.046;171.529;483.455;331.201;-1.601;329.601;0;0;0;0;0;82.707;30.585;3.022;1.126.944;0;1.126.944
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.;38486817;b4;;I;1;BELO HORIZONTE;MG;06/2003;56;295.719;291.564;479.183;-44.445;434.738;0;0;0;0;0;78.105;940;20.304;1.121.425;0;1.121.425
CACIQUE;51121;b1;;I;2;SAO PAULO;SP;06/2003;2.730;115.283;550.781;386.784;-23.766;363.018;0;0;0;0;0;18.280;5.353;9.399;1.064.843;0;1.064.843
COOPERATIVA CENTRAL DE CREDITO DO RIO GRANDE DO SULSICREDI CENTRAL-RS;87437687;b3C;;I;2;PORTO ALEGRE;RS;06/2003;24;552.846;274.149;18.493;0;18.493;0;0;0;0;0;552;4.458;14.345;864.866;0;864.866
BANCO IBI S.A. - BANCO MÚLTIPLO;4184779;b1;;I;3;BARUERI;SP;06/2003;188;148.508;101.064;614.721;-46.160;568.560;0;0;0;0;0;19.954;1.081;15.979;855.333;0;855.333
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;06/2003;8.065;131.847;269.429;149.940;-2.942;146.998;0;0;0;0;0;230.910;12.221;45.293;844.763;0;844.763
PINE;50304;b1;;C;2;SAO PAULO;SP;06/2003;16.297;108.831;105.151;569.043;-3.851;565.191;0;0;0;0;0;20.179;13.464;12.610;841.724;0;841.724
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;06/2003;9.016;139.818;309.510;227.211;-19.653;207.558;0;0;0;0;0;39.712;89.659;36.424;831.696;0;831.696
SUL AMERICA;50108;b2;;C;2;SAO PAULO;SP;06/2003;18.343;70.030;689.682;3;0;3;0;0;0;0;0;35.205;7;17.333;830.604;0;830.604
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;06/2003;266;80.410;731.197;0;0;0;0;0;0;0;0;357;110;518;812.859;0;812.859
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;06/2003;204;764.998;5.267;0;0;0;0;0;0;0;0;4.169;9;20.917;795.564;0;795.564
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;06/2003;1.614;3.989;249.912;295.748;-3.892;291.856;52;13.935;3.688;-248;17.426;162.638;8.178;57.762;793.376;3.688;789.688
BADESC-AGENCIA CATARINENSE DE FOMENTO S.A.;82937293;n1;;I;1;FLORIANOPOLIS;SC;06/2003;136;23.400;167.292;709.173;-132.337;576.836;0;0;0;0;0;6.313;303;10.354;784.634;0;784.634
BANCO ZOGBI S.A.;61535100;b1;;I;2;SAO PAULO;SP;06/2003;1.073;19.821;206.218;491.356;-59.274;432.083;0;0;0;0;0;28.573;9.261;82.824;779.852;0;779.852
BANCO DO ESTADO DO MARANHAO S.A. - BEM;6271464;b1;;I;1;SAO LUIS;MA;06/2003;42.386;16.508;492.882;90.662;-4.522;86.139;0;0;0;0;0;53.990;45.640;20.744;758.289;0;758.289
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;06/2003;698;101.964;197.801;360.069;-7.455;352.614;0;0;0;0;0;17.991;7.629;79.141;757.839;0;757.839
BANCO JOHN DEERE S.A.;91884981;b1;;I;3;PORTO ALEGRE;RS;06/2003;24;18.413;23.180;686.847;-19.823;667.025;0;0;0;0;0;11.124;2.317;1.445;723.525;0;723.525
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;06/2003;14.020;134.185;214.351;112.256;-16.144;96.112;0;0;0;0;0;7.546;210.233;35.055;711.501;0;711.501
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;06/2003;4.575;15.338;112.708;457.717;-25.738;431.979;20;145;9;1;173;56.464;24.144;27.980;673.361;9;673.352
CREDIT LYONNAIS;51066;b1;;C;3;SAO PAULO;SP;06/2003;6.407;409.616;119.561;31.635;0;31.635;0;0;0;0;0;66.885;367;20.340;654.810;0;654.810
PRIMUS;20255;b1;;C;3;RIO DE JANEIRO;RJ;06/2003;40.444;151.799;189.341;80.418;-144;80.275;0;0;0;0;0;157.582;912;23.476;643.828;0;643.828
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;06/2003;1.374;0;24.579;380.732;-88.986;291.746;2.489;263.131;824;-8.051;258.394;34.024;12.433;16.068;638.617;824;637.793
INTER AMEX;51145;b1;;C;3;SAO PAULO;SP;06/2003;16.310;144.811;65.060;196.906;-28.787;168.119;955;45.146;5.797;-196;51.702;129.915;5.556;36.529;618.000;5.797;612.204
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;06/2003;238;21.250;256.286;384.934;-71.608;313.326;0;0;0;0;0;7.788;359;3.904;603.151;0;603.151
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;06/2003;2.368;24.028;413.688;5.766;0;5.766;0;-569;0;0;-569;143.363;558;11.982;601.184;0;601.184
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;06/2003;149;0;9.790;70.174;-13.584;56.589;0;0;0;0;0;32.172;487.508;1.897;588.106;0;588.106
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;06/2003;27.959;0;0;530.685;-35.068;495.617;0;0;0;0;0;40.706;2.787;80;567.149;0;567.149
ARBI;31677;b1;;C;2;RIO DE JANEIRO;RJ;06/2003;473;1.652;516.329;27.490;-210;27.280;0;0;0;0;0;1.984;171;12.805;560.694;0;560.694
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;06/2003;71;3.039;67.423;359.706;-10.869;348.837;0;0;0;0;0;20.987;15.648;24.089;480.095;0;480.095
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;06/2003;3.115;2.007;131.888;286.749;-20.910;265.840;0;0;0;0;0;45.410;7.968;21.440;477.668;0;477.668
BES;51482;b2;;C;3;SAO PAULO;SP;06/2003;1.706;31.254;309.770;0;0;0;0;0;0;0;0;116.249;61;17.474;476.514;0;476.514
HEWLETT-PACKARD ARRENDAMENTO MERCANTIL S.A.;2663739;n1;;I;3;BARUERI;SP;06/2003;13.507;0;471;0;0;0;15.740;418.612;24.438;-12.527;446.262;20.356;105;3.707;484.409;24.438;459.971
VOLVO;50933;b2;;C;3;CURITIBA;PR;06/2003;2.200;15.328;2.121;370.468;-4.133;366.334;235;34.606;5.589;-806;39.624;5.312;594;4.382;435.894;5.589;430.305
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;06/2003;6.651;2.500;598;380.705;-6.556;374.149;65;5.698;2.884;-181;8.465;5.434;13;1.104;398.915;2.884;396.031
BANCO COMERCIAL URUGUAI S.A.;74828799;b1;;I;3;PORTO ALEGRE;RS;06/2003;724;1.522;201.597;174.127;-38.239;135.887;188;10.074;7.981;-1.142;17.101;23.447;3.388;4.578;388.244;7.981;380.263
MORGAN STANLEY;51413;n2;;C;3;SAO PAULO;SP;06/2003;226;86.150;197.012;0;0;0;0;0;0;0;0;26.799;0;7.653;317.841;0;317.841
FATOR;50122;b1;;C;2;SAO PAULO;SP;06/2003;1.187;124.590;117.856;0;0;0;0;0;0;0;0;50.471;785;20.755;315.645;0;315.645
CCR COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;06/2003;633;0;106.663;199.975;-2.394;197.581;0;0;0;0;0;746;9;9.368;315.000;0;315.000
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;06/2003;24.167;13.856;20.318;91.035;-3.107;87.928;0;0;0;0;0;143.010;4.666;13.951;307.897;0;307.897
VR;50524;b1;;C;2;SAO PAULO;SP;06/2003;594;51.721;96.692;13.990;-753;13.237;0;0;0;0;0;141.137;2.292;318;305.991;0;305.991
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;06/2003;255;36.840;106.479;140.847;-271;140.576;0;0;0;0;0;3.968;4.422;3.435;295.976;0;295.976
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;06/2003;154;0;227.556;50.074;-1.568;48.507;0;0;0;0;0;18.580;0;286;295.082;0;295.082
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;06/2003;157;15.545;165.682;92.180;-5.715;86.465;0;0;0;0;0;5.547;582;10.479;284.457;0;284.457
COOPERATIVA CENTRAL DE CREDITO DO PARANA -SICREDI CENTRAL-PR;80230774;b3C;;I;2;CURITIBA;PR;06/2003;16;180.600;78.936;8.851;0;8.851;0;0;0;0;0;210;116;5.425;274.154;0;274.154
COOP. CENTRAL CREDITO RURAL MG LTDA. CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;06/2003;154;8.191;233.921;7.142;-851;6.291;0;0;0;0;0;12.951;2.403;3.487;267.399;0;267.399
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;06/2003;6.764;2.825;0;240.570;-12.483;228.087;169;15.265;1.614;-542;16.506;6.587;5.589;1.266;267.623;1.614;266.009
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;06/2003;184;16.499;18.680;189.903;-1.845;188.058;134;20.617;5.133;-255;25.629;3.945;8.689;4.393;266.079;5.133;260.946
ADIPAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;17355314;n2;;I;2;RIO DE JANEIRO;RJ;06/2003;1.393;0;240.361;0;0;0;0;0;0;0;0;1.347;13;3.719;246.832;0;246.832
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;06/2003;21;96.745;48.996;78.195;-4.684;73.510;410;20.922;6.542;-851;27.023;1.688;1.553;1.799;251.335;6.542;244.793
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA;80160260;b3C;;I;2;FLORIANOPOLIS;SC;06/2003;265;8.844;220.448;1.832;-16;1.816;0;0;0;0;0;4.751;2.647;2.557;241.327;0;241.327
BANCO CREDIBEL S.A.;69141539;b1;;I;2;SAO PAULO;SP;06/2003;1.419;45.192;104.216;79.073;-1.463;77.610;0;0;0;0;0;2.824;5.615;2.328;239.203;0;239.203
BANCO DE LAGE LANDEN FINANCIAL SERVICES BRASIL S.A.;5040481;b2;;I;3;CANOAS;RS;06/2003;356;0;88.625;145.489;-118;145.371;0;0;0;0;0;260;6;231;234.848;0;234.848
INDUSVAL FINANCEIRA, CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;3928044;n1;;I;2;RIO DE JANEIRO;RJ;06/2003;1.617;0;11.920;213.422;-18.569;194.853;0;0;0;0;0;11.600;0;4.014;224.004;0;224.004
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;06/2003;33;0;88.297;141.201;-18.679;122.522;0;0;0;0;0;11.361;54;550;222.817;0;222.817
CCR COAMO LTDA;81723108;b3S;;I;2;CAMPO MOURAO;PR;06/2003;439;55.741;61.356;105.453;-2.016;103.437;0;0;0;0;0;144;0;26;221.143;0;221.143
TRADICAO S/A CREDITO IMOBILIARIO;15213192;n1;;I;2;SALVADOR;BA;06/2003;148;0;2;216.831;-98.581;118.251;0;0;0;0;0;20.971;80.536;68;219.975;0;219.975
BANCO AGF S.A.;59601047;b2;;I;3;SAO PAULO;SP;06/2003;277;0;189.146;416;-4;412;0;8.062;8.059;-3;16.117;9.843;620;686;217.101;8.059;209.042
DOMUS - CIA. DE CREDITO IMOBILIARIO;10372647;n1;;I;2;FORTALEZA;CE;06/2003;40;0;1.452;74.563;-8.998;65.566;0;0;0;0;0;2.175;139.145;410;208.787;0;208.787
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DE SERTÃOZINHO;71328769;b3S;;I;2;SERTAOZINHO;SP;06/2003;4.931;0;102.032;93.299;-6.496;86.803;0;0;0;0;0;7.123;546;5.210;206.644;0;206.644
