Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;12/2006;34.939;60.029;2.827.314;1.155.554;-93.438;1.062.116;0;0;0;0;0;738.741;151.405;284.378;5.158.922;0;5.158.922
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;12/2006;57.633;1.162.142;167.776;2.712.347;-185.387;2.526.959;103;27.396;7.126;-159;34.465;597.495;323.052;195.907;5.065.429;7.126;5.058.303
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;12/2006;56.270;671.877;553.743;2.885.688;-170.421;2.715.267;492;27.956;5.226;-1.011;32.663;353.943;176.087;69.575;4.629.425;5.226;4.624.199
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;12/2006;3.338;2.850.900;139.694;1.380.022;-575;1.379.448;0;0;0;0;0;43.768;46.853;53.633;4.517.633;0;4.517.633
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;12/2006;203;0;1.010.426;3.219.075;-180.716;3.038.359;0;0;0;0;0;190.280;1.676;20.535;4.261.478;0;4.261.478
BESC;30245;b1;;C;1;FLORIANOPOLIS;SC;12/2006;62.766;303.318;2.532.128;578.553;-24.968;553.585;0;0;0;0;0;163.749;596.384;34.823;4.246.753;0;4.246.753
BANCO GMAC S/A;59274605;b2;;I;3;SAO PAULO;SP;12/2006;696;110.993;0;2.698.928;-51.186;2.647.742;1.331;534.055;174.146;-2.872;706.660;549.161;139.817;125.532;4.280.601;174.146;4.106.455
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;12/2006;13.072;430.688;93.812;3.458.591;-191.767;3.266.825;566;52.766;18.984;-2.430;69.887;140.245;6.892;21.894;4.043.313;18.984;4.024.329
BANCO IBI S.A. - BANCO MÚLTIPLO;4184779;b1;;I;3;BARUERI;SP;12/2006;1.998;222.357;169.959;2.137.538;-424.707;1.712.831;0;0;0;0;0;1.548.322;54.272;106.434;3.816.176;0;3.816.176
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2006;6.316;254.620;871.826;2.174.455;-25.696;2.148.759;0;0;0;0;0;471.058;14.093;10.627;3.777.299;0;3.777.299
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2006;13.971;598.186;1.603.399;1.249.133;-44.941;1.204.192;0;0;0;0;0;343.783;1.399;10.535;3.775.465;0;3.775.465
SS;31323;b1;;C;2;SAO PAULO;SP;12/2006;3.598;440.724;261.428;1.807.754;-174.756;1.632.998;6.884;633.861;245.767;-21.359;865.153;478.872;186.960;130.159;3.999.894;245.767;3.754.127
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;b1;;I;2;BRASILIA;DF;12/2006;984;938.221;1.452.156;1.063.642;-3.747;1.059.895;0;0;0;0;0;39.667;41.277;53.943;3.586.143;0;3.586.143
DAIMLERCHRYSLER;51262;b2;;C;3;SAO PAULO;SP;12/2006;5.611;0;0;1.988.666;-54.074;1.934.592;4.507;1.179.062;293.181;-14.458;1.462.292;120.703;18.178;15.560;3.556.935;293.181;3.263.755
PINE;50304;b1;;C;2;SAO PAULO;SP;12/2006;12.231;267.044;1.506.609;1.271.779;-33.258;1.238.521;0;0;0;0;0;127.701;34.388;18.997;3.205.491;0;3.205.491
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2006;33.976;854.614;474.483;1.528.273;-44.297;1.483.976;0;0;0;0;0;116.574;6.531;65.584;3.035.739;0;3.035.739
ING;51073;b1;;C;3;SAO PAULO;SP;12/2006;362;1.048.057;1.420.324;211.560;0;211.560;0;0;0;0;0;225.799;1.578;31.370;2.939.051;0;2.939.051
BRB;31976;b1;;C;1;BRASILIA;DF;12/2006;47.169;213.353;309.376;1.495.955;-80.686;1.415.269;0;0;0;0;0;278.881;436.996;82.164;2.783.207;0;2.783.207
BMC;30276;b1;;C;2;SAO PAULO;SP;12/2006;6.039;130.541;897.546;995.977;-32.880;963.097;0;1.033;818;-15;1.837;272.239;99.919;21.058;2.392.276;818;2.391.458
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;12/2006;583;307.267;1.749.296;770;0;770;0;0;0;0;0;255.681;80;354;2.314.032;0;2.314.032
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;12/2006;510;130.778;236.359;1.956.737;-57.724;1.899.013;0;0;0;0;0;37.902;1.281;4.704;2.310.546;0;2.310.546
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;12/2006;15.046;39.291;1.599.938;47.789;0;47.789;0;0;0;0;0;423.383;100;13.603;2.139.151;0;2.139.151
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;12/2006;1.028;28.694;1.615.415;223.244;-5.663;217.581;0;0;0;0;0;137.508;27.318;90.003;2.117.546;0;2.117.546
SOFISA;31873;b1;;C;2;SAO PAULO;SP;12/2006;14.570;288.524;554.853;905.097;-19.665;885.432;0;938;133;-8;1.063;42.663;252.155;59.352;2.098.613;133;2.098.479
BANCO BGN S.A.;558456;b1;;I;2;RECIFE;PE;12/2006;1.407;46.094;1.158.424;825.932;-45.561;780.371;0;0;0;0;0;17.895;58.791;12.401;2.075.383;0;2.075.383
BES;51482;b2;;C;3;SAO PAULO;SP;12/2006;648;85.343;1.657.357;0;0;0;0;0;0;0;0;103.889;119;32.959;1.880.315;0;1.880.315
BANCO WESTLB DO BRASIL S.A.;61088183;b1;;I;3;SAO PAULO;SP;12/2006;5.686;141.767;701.305;734.674;-12.379;722.295;0;0;0;0;0;210.739;551;33.517;1.815.860;0;1.815.860
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;12/2006;732;1.467.776;6.860;0;0;0;0;0;0;0;0;268.796;4.165;62.770;1.811.099;0;1.811.099
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL - CENTRAL SICREDI RS;87437687;b3C;;I;2;PORTO ALEGRE;RS;12/2006;364;826.669;902.675;15.812;-16;15.796;0;0;0;0;0;3.487;27.462;20.000;1.796.454;0;1.796.454
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;12/2006;33.514;244.911;146.888;846.455;-269.305;577.150;1.121;33.776;15.318;-11.984;38.230;486.185;62.158;126.337;1.715.374;15.318;1.700.056
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;12/2006;187;475.696;147.162;566.598;-84.147;482.451;0;0;0;0;0;15.059;562.943;10.449;1.693.947;0;1.693.947
BANCO JOHN DEERE S.A.;91884981;b1;;I;3;PORTO ALEGRE;RS;12/2006;456;29.601;85.093;1.596.201;-88.513;1.507.687;0;0;0;0;0;34.228;3.704;1.813;1.662.583;0;1.662.583
BANCO FIDIS DE INVESTIMENTO S.A.;62237425;b2;;I;3;BETIM;MG;12/2006;45.418;251.751;97.366;1.174.987;-14.713;1.160.274;0;0;0;0;0;90.345;600;424;1.646.178;0;1.646.178
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;12/2006;4.461;524.487;423.221;567.694;-8.939;558.755;0;7.601;3.292;-37;10.856;32.305;45.932;45.826;1.645.842;3.292;1.642.550
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;12/2006;1.326;420.581;320.341;747.223;-109.629;637.594;0;0;0;0;0;217.711;462;25.463;1.623.478;0;1.623.478
MERRILL LYNCH;51255;b2;;C;3;SAO PAULO;SP;12/2006;1.768;0;1.247.125;0;0;0;0;0;0;0;0;283.076;65;39.737;1.571.771;0;1.571.771
DRESDNER;51059;b1;;C;3;SAO PAULO;SP;12/2006;3.435;251.463;1.063.313;61.031;-106;60.925;0;0;0;0;0;164.940;9.826;12.619;1.566.521;0;1.566.521
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;12/2006;30.214;269.241;281.083;603.694;-64.291;539.403;0;0;0;0;0;299.807;68.159;54.857;1.542.764;0;1.542.764
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;12/2006;16.763;72.073;5;211.555;-54;211.500;27.867;1.047.322;25.737;-25.433;1.075.494;102.809;0;2.300;1.480.943;25.737;1.455.205
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;12/2006;20.110;164.449;670.579;335.424;-19.907;315.517;0;0;0;0;0;76.889;150.867;45.386;1.443.796;0;1.443.796
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;12/2006;245;306.900;789.981;0;0;0;0;0;0;0;0;266.969;140;17.716;1.381.952;0;1.381.952
BANCO CACIQUE S.A.;33349358;b1;;I;2;SAO PAULO;SP;12/2006;7.443;106.508;310.165;879.597;-31.079;848.518;0;0;0;0;0;35.445;4.810;25.860;1.338.749;0;1.338.749
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;12/2006;20.460;0;25.181;1.260.870;-19.076;1.241.794;114;11.015;3.487;-83;14.533;19.536;3.026;2.011;1.326.540;3.487;1.323.053
BANIF;20255;b1;;C;3;SAO PAULO;SP;12/2006;37.965;104.909;362.121;446.760;-8.783;437.977;0;0;0;0;0;277.961;4.986;50.279;1.276.199;0;1.276.199
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;12/2006;5.232;73;11.704;1.135.095;-97.579;1.037.516;0;0;0;0;0;42.396;114.915;19.887;1.231.723;0;1.231.723
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;12/2006;1.440;20.312;2.056;1.118.067;-12.602;1.105.464;5.857;46.616;12.215;-209;64.479;17.303;6.189;5.881;1.223.125;12.215;1.210.910
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;12/2006;22.167;107.000;0;1.027.995;-20.364;1.007.631;0;0;0;0;0;18.992;705;0;1.156.495;0;1.156.495
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;12/2006;10.074;151.008;261.238;492.253;-14.339;477.914;0;0;0;0;0;187.469;4.711;28.723;1.121.136;0;1.121.136
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2006;1.456;89.096;413.041;540.948;-4;540.944;0;0;0;0;0;54.283;2.201;19.171;1.120.192;0;1.120.192
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;12/2006;3.334;4.327;143.040;776.765;-19.741;757.024;352;145.166;20.600;-1.264;164.854;20.841;3.135;1.884;1.098.440;20.600;1.077.839
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;12/2006;763;0;285.650;855.145;-77.948;777.197;0;0;0;0;0;5.981;103;4.796;1.074.490;0;1.074.490
COOPERATIVA DE CRÉDITO RURAL COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;12/2006;928;0;269.100;492.203;-10.666;481.537;0;0;0;0;0;1.819;221.370;32.489;1.007.242;0;1.007.242
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;12/2006;3.221;10.317;682.851;142.392;-3.651;138.742;0;0;0;0;0;123.838;299;43.783;1.003.051;0;1.003.051
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;12/2006;10.915;267.165;425.976;115.273;-141;115.132;0;0;0;0;0;178.714;1.084;1.496;1.000.481;0;1.000.481
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;12/2006;56.718;142.001;414.535;204.273;-23.592;180.681;0;0;0;0;0;19.472;145.838;33.210;992.455;0;992.455
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;12/2006;1.727;65.084;55.901;798.978;-23.337;775.642;0;0;0;0;0;39.692;9.073;39.878;986.997;0;986.997
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;12/2006;2.549;1.167;0;852.808;-37.628;815.179;962;100.512;20.001;-2.470;119.005;28.457;3.186;15.449;984.993;20.001;964.991
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;12/2006;16;0;544.054;319.043;-2.218;316.824;0;0;0;0;0;625;32;384;861.936;0;861.936
FATOR;50122;b1;;C;2;SAO PAULO;SP;12/2006;1.372;216.701;220.152;78.599;-397;78.202;0;0;0;0;0;252.492;899;68.232;838.049;0;838.049
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S/A;60498557;b1;;I;3;SAO PAULO;SP;12/2006;4.910;264.125;122.446;135.257;-1.061;134.196;0;0;0;0;0;253.091;833;6.242;785.843;0;785.843
COOPERATIVA CENTRAL DE CRÉDITO DO PARANÁ - CENTRAL SICREDI PR;80230774;b3C;;I;2;CURITIBA;PR;12/2006;9;342.293;407.363;5.947;-3;5.943;0;0;0;0;0;1.068;16.526;8.420;781.623;0;781.623
PARANA BANCO S.A.;14388334;b1;;I;2;CURITIBA;PR;12/2006;364;70.471;83.391;523.110;-24.024;499.086;0;0;0;0;0;12.026;134;49.352;714.824;0;714.824
CREDIT LYONNAIS;51066;b1;;C;3;SAO PAULO;SP;12/2006;18.299;272.556;228.592;43.273;0;43.273;0;0;0;0;0;78.692;190;25.008;666.611;0;666.611
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;12/2006;553;109.501;121.633;392.947;-11.173;381.774;0;0;0;0;0;6.691;1.719;35.374;657.246;0;657.246
COOPERATIVA CENTRAL DE CRÉDITO RURAL DO ESTADO DE SÃO PAULO;63917579;b3C;;I;2;SAO PAULO;SP;12/2006;16;302.124;272.246;45.305;-9.730;35.575;0;0;0;0;0;21.715;3.584;4.193;639.452;0;639.452
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;12/2006;11.308;15.592;302.022;339.668;-59.900;279.769;0;0;0;0;0;6.246;401;13.659;628.996;0;628.996
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;12/2006;315;0;323.564;358.001;-80.891;277.111;0;0;0;0;0;9.801;3.196;6.764;620.750;0;620.750
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;12/2006;54;2.657;572.129;8.584;-101;8.483;0;0;0;0;0;7.672;5.810;9.621;606.427;0;606.427
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;12/2006;22;113.520;456.188;31.634;-158;31.476;0;0;0;0;0;1.113;43;1.687;604.049;0;604.049
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;12/2006;11.175;46.386;382.264;50.251;-1.972;48.279;0;0;0;0;0;64.390;24.566;2.377;579.436;0;579.436
AGORA-SENIOR CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A;74014747;n2;;I;2;RIO DE JANEIRO;RJ;12/2006;799;118.886;60.833;20.617;0;20.617;0;0;0;0;0;340.946;842;35.597;578.520;0;578.520
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;12/2006;8.572;60.977;111.262;230.385;-12.032;218.353;0;0;0;0;0;137.892;12.070;24.801;573.927;0;573.927
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;12/2006;224;0;56.053;50.868;-9.969;40.899;0;0;0;0;0;44.243;414.416;1.280;557.114;0;557.114
VR;50524;b1;;C;2;BARUERI;SP;12/2006;164;77.539;7.336;59.114;-5.049;54.064;0;0;0;0;0;310.726;14.715;55.203;519.747;0;519.747
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;12/2006;647;0;5.333;0;0;0;38.868;434.223;5.213;-3.835;474.468;24.187;46;2.033;506.714;5.213;501.501
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;12/2006;405;168.601;279.745;12.533;-83;12.449;0;0;0;0;0;2.335;11.059;8.090;482.683;0;482.683
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;12/2006;1.045;0;77.132;380.527;-7.131;373.396;0;0;0;0;0;2.102;2.629;7.545;463.849;0;463.849
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;12/2006;1.230;22.356;190.625;94.851;-4.379;90.472;0;0;0;0;0;114.470;722;21.511;441.386;0;441.386
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DE SERTÃOZINHO;71328769;b3S;;I;2;SERTAOZINHO;SP;12/2006;674;0;94.637;210.292;-19.365;190.927;0;0;0;0;0;17.575;107.236;15.031;426.081;0;426.081
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;12/2006;66.747;7.203;47.731;209.235;-7.532;201.703;0;0;0;0;0;75.016;1.941;17.648;417.989;0;417.989
HONDA;51396;b2;;C;3;SAO PAULO;SP;12/2006;2.005;18.381;0;383.815;-22.984;360.831;27;1.514;145;-38;1.648;18.033;12.837;884;414.619;145;414.474
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;12/2006;383;2.101;204.505;145.589;-4.860;140.728;0;0;0;0;0;15.784;17.843;7.130;388.474;0;388.474
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;12/2006;51;230;368.772;2.067;-184;1.883;0;0;0;0;0;4.194;19;8.466;383.616;0;383.616
HEDGING-GRIFFO CORRETORA DE VALORES S/A;61809182;n2;;I;2;SAO PAULO;SP;12/2006;1.509;45.026;123.734;0;0;0;0;0;0;0;0;175.693;103;32.717;378.783;0;378.783
BANCO SAFRA DE INVESTIMENTO S.A.;7002898;b2;;I;2;SAO PAULO;SP;12/2006;71;314.185;44.875;344;-240;105;0;0;0;0;0;14.956;0;0;374.191;0;374.191
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;12/2006;5.940;2.100;64.724;220.199;-21.983;198.215;0;0;0;0;0;49.298;18.318;22.842;361.437;0;361.437
BANCO CREDIBEL S.A.;69141539;b1;;I;2;SAO PAULO;SP;12/2006;57;6.419;185.917;145.838;-8.437;137.401;0;0;0;0;0;10.359;10.648;3.881;354.682;0;354.682
CIT BRASIL ARRENDAMENTO MERCANTIL S.A.;43818780;n1;;I;3;BARUERI;SP;12/2006;2.633;0;5.670;0;0;0;11.644;317.343;42.801;-5.282;366.506;9.063;192;8.391;392.454;42.801;349.653
GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;4332281;b2;;I;3;SAO PAULO;SP;12/2006;3.200;0;207.896;0;0;0;0;0;0;0;0;118.163;9;9.502;338.770;0;338.770
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA ZONA DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;12/2006;234;0;133.607;104.752;-155;104.597;0;0;0;0;0;12.198;76.638;5.446;332.720;0;332.720
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;12/2006;3.508;41.506;25.255;180.925;-6.315;174.610;867;77.744;12.388;-3.036;87.963;4.058;1.600;2.211;340.712;12.388;328.324
