Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BANESTES;30159;b1;;C;1;VITORIA;ES;12/2007;682.569;1.235.223;0;2.012.054;6.699;3.936.546;2.064.084;0;0;0;0;75.227;75.227;530.661;6.606.518;0;521.804;7.128.322;1.423;531.471;7.661.216
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;12/2007;498.971;181.942;4.402;2.426.791;4.158;3.116.263;1.201.168;0;0;0;595.340;0;595.340;274.309;5.187.080;112.491;861.668;6.161.238;3.028;537.625;6.701.891
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;12/2007;57.543;0;347.962;1.514.297;28;1.919.831;120.928;0;0;0;1.194.954;0;1.194.954;130.926;3.366.639;425.020;1.484.101;5.275.760;0;1.328.482;6.604.242
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2007;190.672;0;233.148;1.912.796;7;2.336.622;1.514.396;0;0;0;215.851;0;215.851;430.820;4.497.689;2.699;397.120;4.897.508;11.394;1.517.492;6.426.394
ING;51073;b1;;C;3;SAO PAULO;SP;12/2007;18.680;0;13.856;123.493;0;156.029;31.815;0;0;0;0;0;0;976.306;1.164.149;206.059;4.207.906;5.578.115;26;642.461;6.220.602
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;12/2007;672.258;238.839;0;444.793;52.094;1.407.983;166.192;0;0;0;0;0;0;406.880;1.981.055;0;2.340.893;4.321.948;0;1.798.452;6.120.400
SS;31323;b1;;C;2;SAO PAULO;SP;12/2007;181.652;0;281.176;1.750.324;2;2.213.153;95.305;0;0;0;244.431;273.383;517.814;0;2.826.273;171.760;1.582.720;4.580.752;0;1.308.196;5.888.948
BANCO GMAC S/A;59274605;b2;;I;3;SAO PAULO;SP;12/2007;0;0;1.958.458;1.407.905;0;3.366.363;0;0;0;0;0;0;0;207;3.366.570;0;1.590.356;4.956.926;8.445;857.360;5.822.730
BANCO IBI S.A. - BANCO MÚLTIPLO;4184779;b1;;I;3;BARUERI;SP;12/2007;14.535;0;535.616;1.360.268;0;1.910.418;113.156;0;0;0;0;0;0;230.308;2.253.882;126.020;2.646.257;5.026.160;93.220;650.282;5.769.662
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;12/2007;15.061;480.565;2.450.748;10.088;271;2.956.733;1.903.623;0;0;0;0;0;0;628.148;5.488.505;0;144.254;5.632.759;13;117.288;5.750.060
PINE;50304;b1;;C;2;SAO PAULO;SP;12/2007;116.139;0;227.733;1.613.919;1;1.957.792;1.874.554;0;0;0;265.907;963;266.870;395.004;4.494.220;22.601;377.983;4.894.804;2.376;800.693;5.697.873
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2007;84.852;0;30.659;1.630.416;35;1.745.962;206.084;0;0;0;0;0;0;1.797.159;3.749.205;96.533;728.842;4.574.580;5.946;1.085.582;5.666.107
BESC;30245;b1;;C;1;FLORIANOPOLIS;SC;12/2007;577.079;2.047.101;67.592;745.838;943;3.438.554;1.042.956;0;0;0;0;0;0;43.096;4.524.606;0;429.076;4.953.682;0;406.064;5.359.746
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;12/2007;0;0;0;0;0;0;0;0;0;0;0;0;0;3.843.643;3.843.643;0;251.122;4.094.764;150;930.445;5.025.360
SOFISA;31873;b1;;C;2;SAO PAULO;SP;12/2007;141.476;0;528.186;2.171.545;1;2.841.208;21.846;0;0;0;0;0;0;161.282;3.024.336;46.168;1.075.069;4.145.572;591;854.231;5.000.394
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2007;0;0;117.636;497.063;0;614.700;702.798;0;0;0;0;0;0;2.840.172;4.157.670;38.998;337.266;4.533.934;184;426.256;4.960.374
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;b1;;I;2;BRASILIA;DF;12/2007;34.844;268.491;1.363.346;189.667;1.399;1.857.747;1.849.431;0;0;0;0;0;0;803.321;4.510.499;0;186.958;4.697.457;61;106.315;4.803.833
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;12/2007;0;0;0;490.753;0;490.753;0;0;0;0;0;0;0;3.166.496;3.657.249;0;265.559;3.922.809;49.362;679.114;4.651.284
DAIMLERCHRYSLER;51262;b2;;C;3;SAO PAULO;SP;12/2007;0;0;777.556;0;0;777.556;0;0;0;0;0;0;0;2.101.654;2.879.210;0;1.174.750;4.053.960;2.432;472.453;4.528.845
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;12/2007;12.701;0;207.049;1.342.872;1.557;1.564.179;156.154;0;0;0;724.529;0;724.529;0;2.444.863;166.294;660.476;3.271.633;2.262;1.051.858;4.325.753
BRB;31976;b1;;C;1;BRASILIA;DF;12/2007;580.901;799.773;35.308;1.851.337;7.373;3.274.692;173.774;0;0;0;0;49.228;49.228;12.031;3.509.724;1.390;439.077;3.950.191;264;354.402;4.304.857
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;12/2007;279;0;0;0;0;279;0;0;0;0;0;0;0;0;279;0;169.791;170.070;0;4.058.478;4.228.548
WESTLB;51554;b1;;I;3;SAO PAULO;SP;12/2007;5.761;0;26.672;433.218;42;465.693;9.387;0;0;0;535.230;0;535.230;129.899;1.140.210;76.333;2.058.910;3.275.452;27;430.318;3.705.798
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2007;1.364;0;124.882;407.529;0;533.775;0;0;0;0;0;0;0;1.040.001;1.573.776;155.385;271.885;2.001.046;1.561;1.275.674;3.278.281
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;12/2007;0;0;0;0;0;0;1.347.701;0;0;0;0;0;0;149.713;1.497.414;379.327;564.499;2.441.241;0;751.610;3.192.850
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;12/2007;18;0;0;633.301;0;633.319;0;0;0;0;168.799;0;168.799;664.364;1.466.482;55.107;1.197.141;2.718.730;0;375.670;3.094.399
MERRILL LYNCH;51255;b2;;C;3;SAO PAULO;SP;12/2007;0;0;0;68.926;0;68.926;342.463;0;0;0;0;0;0;0;411.390;226.323;1.571.823;2.209.536;0;736.884;2.946.420
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;12/2007;0;0;0;0;0;0;0;0;0;0;0;0;0;2.511.601;2.511.601;0;73.262;2.584.863;330;318.601;2.903.794
BES;51482;b2;;C;3;SAO PAULO;SP;12/2007;0;0;4.573;1.143.399;0;1.147.972;847.006;0;0;0;0;0;0;0;1.994.978;27.516;170.791;2.193.285;0;210.055;2.403.340
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;12/2007;43.741;0;149.828;1.047.209;4.190;1.244.968;20.362;0;0;0;144.661;0;144.661;8.569;1.418.561;13.638;441.358;1.873.557;0;500.072;2.373.629
DRESDNER BANK BRASIL S.A. BANCO MULTIPLO;29030467;b1;;I;3;SAO PAULO;SP;12/2007;676;0;600.620;991.442;0;1.592.738;0;0;0;0;134.039;0;134.039;106.658;1.833.435;29.167;159.679;2.022.281;777;326.690;2.349.749
MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;2201501;n2;;I;3;RIO DE JANEIRO;RJ;12/2007;0;0;0;0;0;0;2.221.064;0;0;0;0;0;0;15.523;2.236.587;0;15.780;2.252.367;46;51.990;2.304.402
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL - CENTRAL SICREDI RS;87437687;b3C;;I;2;PORTO ALEGRE;RS;12/2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.214.081;2.214.081;1.809;62.067;2.277.956
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;12/2007;78.006;0;68.607;661.915;2.363;810.892;656.612;0;0;0;0;0;0;229.730;1.697.233;9.491;98.048;1.804.772;197;406.748;2.211.717
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;12/2007;168;0;253.555;628.687;0;882.410;0;0;0;0;0;0;0;815.777;1.698.187;216;313.512;2.011.915;0;159.961;2.171.876
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;12/2007;0;0;0;0;76.003;76.003;0;0;0;0;0;37.071;37.071;0;113.075;0;77.363;190.437;0;1.904.559;2.094.996
BANCO CARREFOUR S.A.;8357240;b2;;I;2;SAO PAULO;SP;12/2007;0;0;434.054;0;0;434.054;202.326;0;0;0;0;0;0;0;636.380;0;1.124.535;1.760.914;0;325.278;2.086.193
BANCO FIDIS DE INVESTIMENTO S.A.;62237425;b2;;I;3;BETIM;MG;12/2007;0;0;105.357;1.108.609;0;1.213.965;0;0;0;0;0;0;0;0;1.213.965;0;377.128;1.591.094;896;321.056;1.913.046
BGN;51097;b1;;C;2;RECIFE;PE;12/2007;45.331;0;396.786;653.390;1;1.095.508;327.302;0;0;0;90.924;0;90.924;1.972;1.515.707;94.162;131.423;1.741.291;5;166.070;1.907.366
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;12/2007;51.722;0;49.876;476.208;140;577.946;704.388;0;0;0;0;0;0;139.344;1.421.677;0;117.355;1.539.032;117;360.923;1.900.073
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;12/2007;344.261;454;10.394;704.539;3.121;1.062.770;14.703;0;0;0;0;0;0;97.965;1.175.438;0;305.265;1.480.703;22.375;340.978;1.844.056
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;12/2007;519;0;1.382.131;30.401;0;1.413.051;0;0;0;0;0;0;0;39.711;1.452.763;8.766;77.314;1.538.843;366;291.904;1.831.113
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;12/2007;0;0;1.200.794;233.796;0;1.434.591;0;0;0;0;0;0;0;36.667;1.471.258;145;96.595;1.567.998;0;221.172;1.789.170
BANIF;20255;b1;;C;3;SAO PAULO;SP;12/2007;39.240;0;100.506;498.782;1.998;640.525;80.619;0;0;0;163.144;0;163.144;36.305;920.594;38.103;402.212;1.360.909;432;425.852;1.787.193
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;12/2007;0;0;1.207.936;178.132;0;1.386.068;15.007;0;0;0;0;0;0;0;1.401.075;112;225.909;1.627.097;2.745;152.841;1.782.683
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;12/2007;0;0;0;0;0;0;0;0;0;0;0;0;0;581.325;581.325;0;346.712;928.037;303;846.266;1.774.607
JOHN DEERE;50071;b1;;C;3;PORTO ALEGRE;RS;12/2007;548;0;0;0;0;548;0;0;0;0;0;0;0;1.464.921;1.465.469;0;56.674;1.522.143;0;208.183;1.730.325
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;12/2007;403.365;313.899;34.554;604.100;26.905;1.382.823;37.714;0;0;0;0;0;0;37.611;1.458.148;0;74.498;1.532.646;48;108.193;1.640.887
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;12/2007;9.701;0;0;479;3.561;13.740;196.220;0;0;0;0;0;0;382.384;592.344;293;667.523;1.260.160;416;351.621;1.612.197
BANCO CACIQUE S.A.;33349358;b1;;I;2;SAO PAULO;SP;12/2007;7.838;0;100.039;912.478;2;1.020.357;178.022;0;0;0;0;0;0;0;1.198.378;0;95.839;1.294.218;12.206;266.148;1.572.572
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;12/2007;7.572;0;0;0;0;7.572;1.307.857;0;0;0;0;0;0;0;1.315.430;0;145.690;1.461.120;0;103.124;1.564.244
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;12/2007;1.639;0;63.560;512.623;99;577.921;1.386;0;0;0;56.922;0;56.922;0;636.228;9.769;122.231;768.229;2;753.319;1.521.550
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;12/2007;0;0;217.109;0;0;217.109;0;0;0;0;0;0;0;879.565;1.096.674;14.477;84.504;1.195.656;17.256;194.551;1.407.462
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;12/2007;539.315;158.952;30.749;436.510;2.765;1.168.291;21.046;0;0;0;0;5.466;5.466;0;1.194.802;42;91.652;1.286.496;0;105.895;1.392.391
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S/A;60498557;b1;;I;3;SAO PAULO;SP;12/2007;25.224;0;0;86.134;2.577;113.935;124.887;0;0;0;0;0;0;335.739;574.561;3.474;497.888;1.075.922;355;297.060;1.373.337
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;12/2007;55.455;0;305.254;521.976;105;882.791;3.500;0;0;0;0;0;0;98.832;985.123;16.321;71.294;1.072.737;0;271.860;1.344.598
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;12/2007;23.347;0;182.879;713.454;116;919.796;10.005;0;0;0;0;0;0;13.404;943.205;1.155;54.064;998.424;117;323.524;1.322.065
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;12/2007;14.857;0;212.501;180.487;9.320;417.165;93.632;0;0;0;0;0;0;6.714;517.511;24;590.611;1.108.146;29;193.638;1.301.813
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;12/2007;0;0;112.249;21.259;0;133.508;0;0;0;0;0;0;0;832.597;966.104;0;156.622;1.122.727;7.830;131.331;1.261.888
COOPERATIVA DE CRÉDITO RURAL COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;12/2007;107.560;0;0;5.597;407.748;520.905;0;0;0;0;0;0;0;336.129;857.034;0;63.491;920.525;0;305.399;1.225.924
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;12/2007;0;0;0;0;0;0;0;0;0;0;0;0;0;730.555;730.555;0;72.957;803.512;0;369.017;1.172.529
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;12/2007;11.911;0;0;354.476;8;366.395;41.561;0;0;0;0;0;0;385.755;793.712;772;111.305;905.788;669;222.183;1.128.640
FATOR;50122;b1;;C;2;SAO PAULO;SP;12/2007;3.706;0;5;172.561;504;176.776;173.234;0;0;0;0;0;0;0;350.011;128;452.747;802.886;0;296.582;1.099.468
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;12/2007;30.262;0;31.967;87.120;860;150.210;276.729;0;0;0;47.069;0;47.069;36.164;510.171;138.246;226.868;875.285;0;212.118;1.087.403
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;12/2007;132;0;0;15.805;0;15.937;235.587;0;0;0;0;0;0;726.016;977.540;8.892;6.020;992.452;1.572;75.225;1.069.249
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;12/2007;29.451;0;48.600;309.295;4.540;391.887;184.059;0;0;0;0;0;0;50.341;626.286;240;302.738;929.265;0;111.551;1.040.816
COOPERATIVA CENTRAL DE CRÉDITO DO PARANÁ - CENTRAL SICREDI PR;80230774;b3C;;I;2;CURITIBA;PR;12/2007;0;0;0;0;0;0;0;0;0;0;0;0;0;902;902;0;951.669;952.571;434;28.555;981.560
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;12/2007;0;0;0;0;0;0;0;0;0;0;0;0;0;123.264;123.264;0;788.604;911.868;0;66.233;978.101
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;12/2007;0;0;0;0;0;0;0;0;0;0;0;0;0;3.449;3.449;0;70.489;73.939;0;875.003;948.942
BANCO SAFRA DE INVESTIMENTO S.A.;7002898;b2;;I;2;SAO PAULO;SP;12/2007;0;0;64.403;0;0;64.403;0;0;0;0;0;0;0;44.539;108.942;0;306.597;415.539;0;429.737;845.277
GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;4332281;b2;;I;3;SAO PAULO;SP;12/2007;0;0;25.000;0;0;25.000;376.699;0;0;0;0;0;0;148;401.847;7.753;207.574;617.174;0;219.229;836.403
ÁGORA CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;74014747;n2;;I;2;RIO DE JANEIRO;RJ;12/2007;0;0;0;0;72.722;72.722;0;0;0;0;0;0;0;0;72.722;0;650.400;723.122;0;77.557;800.678
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;12/2007;0;0;97.330;327.081;0;424.411;0;0;0;0;0;0;0;0;424.411;0;99.775;524.186;0;263.251;787.437
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;12/2007;0;0;51.652;282.081;0;333.732;0;0;0;0;0;0;0;5.237;338.969;14.925;245.201;599.095;0;133.183;732.278
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;12/2007;6.642;0;8.860;258.602;1;274.105;120.933;0;0;0;0;0;0;13.751;408.790;40.734;136.906;586.431;0;143.657;730.087
COOPERATIVA CENTRAL DE CRÉDITO RURAL DO ESTADO DE SÃO PAULO;63917579;b3C;;I;2;SAO PAULO;SP;12/2007;0;0;0;34.172;465.607;499.779;0;0;0;0;0;0;0;0;499.779;0;140.057;639.836;0;68.152;707.988
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;12/2007;0;0;0;0;0;0;0;0;0;0;0;0;0;272.282;272.282;0;74.760;347.043;0;328.037;675.080
VR;50524;b1;;C;2;BARUERI;SP;12/2007;1.752;0;0;4.770;45;6.567;549;0;0;0;0;0;0;0;7.116;0;519.798;526.914;0;144.999;671.913
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;12/2007;5.132;0;0;368.094;50.675;423.901;0;0;0;0;0;0;0;16.919;440.820;0;175.895;616.715;0;46.093;662.809
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;12/2007;37;0;0;5.518;306;5.862;0;0;0;0;0;0;0;2;5.864;0;594.675;600.539;0;25.234;625.773
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;12/2007;0;0;0;0;0;0;0;0;0;0;0;0;0;213.036;213.036;0;57.040;270.076;0;352.140;622.216
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;12/2007;30.084;0;24.725;214.001;7.030;275.839;3.004;0;0;0;0;0;0;30.807;309.650;0;194.422;504.072;390;104.967;609.429
